date,geography_code,fam_comp_name,c_sex_name,c_ecopuk11_name,obs_value
2001,E09000001,No working parents - Lone Parent family - 2 or more dependent children,Males,Employed Part-time,0
2001,E09000001,No working parents - Lone Parent family - 2 or more dependent children,Males,Employed Full-time,0
2001,E09000001,No working parents - Lone Parent family - 2 or more dependent children,Males,Unemployed,3
2001,E09000001,No working parents - Lone Parent family - 2 or more dependent children,Males,Economically inactive,4
2001,E09000001,No working parents - Lone Parent family - 2 or more dependent children,Females,Employed Part-time,0
2001,E09000001,No working parents - Lone Parent family - 2 or more dependent children,Females,Employed Full-time,0
2001,E09000001,No working parents - Lone Parent family - 2 or more dependent children,Females,Unemployed,4
2001,E09000001,No working parents - Lone Parent family - 2 or more dependent children,Females,Economically inactive,23
2001,E09000001,No working parents - Couple family,All persons,Employed Part-time,0
2001,E09000001,No working parents - Couple family,All persons,Employed Full-time,0
2001,E09000001,No working parents - Couple family,All persons,Unemployed,17
2001,E09000001,No working parents - Couple family,All persons,Economically inactive,55
2001,E09000001,No working parents - Couple family,Males,Employed Part-time,0
2001,E09000001,No working parents - Couple family,Males,Employed Full-time,0
2001,E09000001,No working parents - Couple family,Males,Unemployed,17
2001,E09000001,No working parents - Couple family,Males,Economically inactive,19
2001,E09000001,No working parents - Couple family,Females,Employed Part-time,0
2001,E09000001,No working parents - Couple family,Females,Employed Full-time,0
2001,E09000001,No working parents - Couple family,Females,Unemployed,0
2001,E09000001,No working parents - Couple family,Females,Economically inactive,36
2001,E09000001,No working parents - Couple family - 1 dependent child,All persons,Employed Part-time,0
2001,E09000001,No working parents - Couple family - 1 dependent child,All persons,Employed Full-time,0
2001,E09000001,No working parents - Couple family - 1 dependent child,All persons,Unemployed,6
2001,E09000001,No working parents - Couple family - 1 dependent child,All persons,Economically inactive,18
2001,E09000001,No working parents - Couple family - 1 dependent child,Males,Employed Part-time,0
2001,E09000001,No working parents - Couple family - 1 dependent child,Males,Employed Full-time,0
2001,E09000001,No working parents - Couple family - 1 dependent child,Males,Unemployed,6
2001,E09000001,No working parents - Couple family - 1 dependent child,Males,Economically inactive,6
2001,E09000001,No working parents - Couple family - 1 dependent child,Females,Employed Part-time,0
2001,E09000001,No working parents - Couple family - 1 dependent child,Females,Employed Full-time,0
2001,E09000001,No working parents - Couple family - 1 dependent child,Females,Unemployed,0
2001,E09000001,No working parents - Couple family - 1 dependent child,Females,Economically inactive,12
2001,E09000001,No working parents - Couple family - 2 or more dependent children,All persons,Employed Part-time,0
2001,E09000001,No working parents - Couple family - 2 or more dependent children,All persons,Employed Full-time,0
2001,E09000001,No working parents - Couple family - 2 or more dependent children,All persons,Unemployed,11
2001,E09000001,No working parents - Couple family - 2 or more dependent children,All persons,Economically inactive,37
2001,E09000001,No working parents - Couple family - 2 or more dependent children,Males,Employed Part-time,0
2001,E09000001,No working parents - Couple family - 2 or more dependent children,Males,Employed Full-time,0
2001,E09000001,No working parents - Couple family - 2 or more dependent children,Males,Unemployed,11
2001,E09000001,No working parents - Couple family - 2 or more dependent children,Males,Economically inactive,13
2001,E09000001,No working parents - Couple family - 2 or more dependent children,Females,Employed Part-time,0
2001,E09000001,No working parents - Couple family - 2 or more dependent children,Females,Employed Full-time,0
2001,E09000001,No working parents - Couple family - 2 or more dependent children,Females,Unemployed,0
2001,E09000001,No working parents - Couple family - 2 or more dependent children,Females,Economically inactive,24
2001,E09000012,All parents,All persons,Employed Part-time,6676
2001,E09000012,All parents,All persons,Employed Full-time,13972
2001,E09000012,All parents,All persons,Unemployed,3030
2001,E09000012,All parents,All persons,Economically inactive,16211
2001,E09000012,All parents,Males,Employed Part-time,2315
2001,E09000012,All parents,Males,Employed Full-time,7982
2001,E09000012,All parents,Males,Unemployed,1502
2001,E09000012,All parents,Males,Economically inactive,3522
2001,E09000012,All parents,Females,Employed Part-time,4361
2001,E09000012,All parents,Females,Employed Full-time,5990
2001,E09000012,All parents,Females,Unemployed,1528
2001,E09000012,All parents,Females,Economically inactive,12689
2001,E09000012,Both parents working - Couple family,All persons,Employed Part-time,3204
2001,E09000012,Both parents working - Couple family,All persons,Employed Full-time,7798
2001,E09000012,Both parents working - Couple family,All persons,Unemployed,0
2001,E09000012,Both parents working - Couple family,All persons,Economically inactive,0
2001,E09000012,Both parents working - Couple family,Males,Employed Part-time,753
2001,E09000012,Both parents working - Couple family,Males,Employed Full-time,4720
2001,E09000012,Both parents working - Couple family,Males,Unemployed,0
2001,E09000012,Both parents working - Couple family,Males,Economically inactive,0
2001,E09000012,Both parents working - Couple family,Females,Employed Part-time,2451
2001,E09000012,Both parents working - Couple family,Females,Employed Full-time,3078
2001,E09000012,Both parents working - Couple family,Females,Unemployed,0
2001,E09000012,Both parents working - Couple family,Females,Economically inactive,0
2001,E09000012,Both parents working - Couple family - 1 dependent child,All persons,Employed Part-time,1101
2001,E09000012,Both parents working - Couple family - 1 dependent child,All persons,Employed Full-time,3135
2001,E09000012,Both parents working - Couple family - 1 dependent child,All persons,Unemployed,0
2001,E09000012,Both parents working - Couple family - 1 dependent child,All persons,Economically inactive,0
2001,E09000012,Both parents working - Couple family - 1 dependent child,Males,Employed Part-time,278
2001,E09000012,Both parents working - Couple family - 1 dependent child,Males,Employed Full-time,1827
2001,E09000012,Both parents working - Couple family - 1 dependent child,Males,Unemployed,0
2001,E09000012,Both parents working - Couple family - 1 dependent child,Males,Economically inactive,0
2001,E09000012,Both parents working - Couple family - 1 dependent child,Females,Employed Part-time,823
2001,E09000012,Both parents working - Couple family - 1 dependent child,Females,Employed Full-time,1308
2001,E09000012,Both parents working - Couple family - 1 dependent child,Females,Unemployed,0
2001,E09000012,Both parents working - Couple family - 1 dependent child,Females,Economically inactive,0
2001,E09000012,Both parents working - Couple family - 2 or more dependent children,All persons,Employed Part-time,2103
2001,E09000012,Both parents working - Couple family - 2 or more dependent children,All persons,Employed Full-time,4663
2001,E09000012,Both parents working - Couple family - 2 or more dependent children,All persons,Unemployed,0
2001,E09000012,Both parents working - Couple family - 2 or more dependent children,All persons,Economically inactive,0
2001,E09000012,Both parents working - Couple family - 2 or more dependent children,Males,Employed Part-time,475
2001,E09000012,Both parents working - Couple family - 2 or more dependent children,Males,Employed Full-time,2893
2001,E09000012,Both parents working - Couple family - 2 or more dependent children,Males,Unemployed,0
2001,E09000012,Both parents working - Couple family - 2 or more dependent children,Males,Economically inactive,0
2001,E09000012,Both parents working - Couple family - 2 or more dependent children,Females,Employed Part-time,1628
2001,E09000012,Both parents working - Couple family - 2 or more dependent children,Females,Employed Full-time,1770
2001,E09000012,Both parents working - Couple family - 2 or more dependent children,Females,Unemployed,0
2001,E09000012,Both parents working - Couple family - 2 or more dependent children,Females,Economically inactive,0
2001,E09000012,One parent working,All persons,Employed Part-time,3472
2001,E09000012,One parent working,All persons,Employed Full-time,6174
2001,E09000012,One parent working,All persons,Unemployed,744
2001,E09000012,One parent working,All persons,Economically inactive,4757
2001,E09000012,One parent working,Males,Employed Part-time,1562
2001,E09000012,One parent working,Males,Employed Full-time,3262
2001,E09000012,One parent working,Males,Unemployed,347
2001,E09000012,One parent working,Males,Economically inactive,768
2001,E09000012,One parent working,Females,Employed Part-time,1910
2001,E09000012,One parent working,Females,Employed Full-time,2912
2001,E09000012,One parent working,Females,Unemployed,397
