date,geography_code,c_cob_name,c_sex_name,c_age_name,obs_value
2001,E09000001,United Kingdom,Females,Aged 16 to pensionable age,1505
2001,E09000001,United Kingdom,Females,Pensionable age and over,519
2001,E09000001,England,Males,All people,2621
2001,E09000001,England,Males,Aged 0 to 15,327
2001,E09000001,England,Males,Aged 16 to pensionable age,1958
2001,E09000001,England,Males,Pensionable age and over,336
2001,E09000001,England,Females,All people,2082
2001,E09000001,England,Females,Aged 0 to 15,296
2001,E09000001,England,Females,Aged 16 to pensionable age,1335
2001,E09000001,England,Females,Pensionable age and over,451
2001,E09000001,Scotland,Males,All people,169
2001,E09000001,Scotland,Males,Aged 0 to 15,3
2001,E09000001,Scotland,Males,Aged 16 to pensionable age,147
2001,E09000001,Scotland,Males,Pensionable age and over,19
2001,E09000001,Scotland,Females,All people,120
2001,E09000001,Scotland,Females,Aged 0 to 15,0
2001,E09000001,Scotland,Females,Aged 16 to pensionable age,89
2001,E09000001,Scotland,Females,Pensionable age and over,31
2001,E09000001,Northern Ireland,Males,All people,36
2001,E09000001,Northern Ireland,Males,Aged 0 to 15,0
2001,E09000001,Northern Ireland,Males,Aged 16 to pensionable age,31
2001,E09000001,Northern Ireland,Males,Pensionable age and over,5
2001,E09000001,Northern Ireland,Females,All people,41
2001,E09000001,Northern Ireland,Females,Aged 0 to 15,0
2001,E09000001,Northern Ireland,Females,Aged 16 to pensionable age,31
2001,E09000001,Northern Ireland,Females,Pensionable age and over,10
2001,E09000001,Wales,Males,All people,73
2001,E09000001,Wales,Males,Aged 0 to 15,4
2001,E09000001,Wales,Males,Aged 16 to pensionable age,56
2001,E09000001,Wales,Males,Pensionable age and over,13
2001,E09000001,Wales,Females,All people,77
2001,E09000001,Wales,Females,Aged 0 to 15,0
2001,E09000001,Wales,Females,Aged 16 to pensionable age,50
2001,E09000001,Wales,Females,Pensionable age and over,27
2001,E09000001,UK part not specified,Males,All people,4
2001,E09000001,UK part not specified,Males,Aged 0 to 15,0
2001,E09000001,UK part not specified,Males,Aged 16 to pensionable age,4
2001,E09000001,UK part not specified,Males,Pensionable age and over,0
2001,E09000001,UK part not specified,Females,All people,0
2001,E09000001,UK part not specified,Females,Aged 0 to 15,0
2001,E09000001,UK part not specified,Females,Aged 16 to pensionable age,0
2001,E09000001,UK part not specified,Females,Pensionable age and over,0
2001,E09000001,Republic of Ireland,Males,All people,81
2001,E09000001,Republic of Ireland,Males,Aged 0 to 15,0
2001,E09000001,Republic of Ireland,Males,Aged 16 to pensionable age,72
2001,E09000001,Republic of Ireland,Males,Pensionable age and over,9
2001,E09000001,Republic of Ireland,Females,All people,82
2001,E09000001,Republic of Ireland,Females,Aged 0 to 15,4
2001,E09000001,Republic of Ireland,Females,Aged 16 to pensionable age,55
2001,E09000001,Republic of Ireland,Females,Pensionable age and over,23
2001,E09000001,Ireland not otherwise specified,Males,All people,0
2001,E09000001,Ireland not otherwise specified,Males,Aged 0 to 15,0
2001,E09000001,Ireland not otherwise specified,Males,Aged 16 to pensionable age,0
2001,E09000001,Ireland not otherwise specified,Males,Pensionable age and over,0
2001,E09000001,Ireland not otherwise specified,Females,All people,0
2001,E09000001,Ireland not otherwise specified,Females,Aged 0 to 15,0
2001,E09000001,Ireland not otherwise specified,Females,Aged 16 to pensionable age,0
2001,E09000001,Ireland not otherwise specified,Females,Pensionable age and over,0
2001,E09000001,Channel Islands and Isle of Man,Males,All people,3
2001,E09000001,Channel Islands and Isle of Man,Males,Aged 0 to 15,0
2001,E09000001,Channel Islands and Isle of Man,Males,Aged 16 to pensionable age,3
2001,E09000001,Channel Islands and Isle of Man,Males,Pensionable age and over,0
2001,E09000001,Channel Islands and Isle of Man,Females,All people,6
2001,E09000001,Channel Islands and Isle of Man,Females,Aged 0 to 15,0
2001,E09000001,Channel Islands and Isle of Man,Females,Aged 16 to pensionable age,6
2001,E09000001,Channel Islands and Isle of Man,Females,Pensionable age and over,0
2001,E09000001,Other Western Europe,Males,All people,223
2001,E09000001,Other Western Europe,Males,Aged 0 to 15,3
2001,E09000001,Other Western Europe,Males,Aged 16 to pensionable age,208
2001,E09000001,Other Western Europe,Males,Pensionable age and over,12
2001,E09000001,Other Western Europe,Females,All people,185
2001,E09000001,Other Western Europe,Females,Aged 0 to 15,0
2001,E09000001,Other Western Europe,Females,Aged 16 to pensionable age,148
2001,E09000001,Other Western Europe,Females,Pensionable age and over,37
2001,E09000001,EU Countries,Males,All people,205
2001,E09000001,EU Countries,Males,Aged 0 to 15,3
2001,E09000001,EU Countries,Males,Aged 16 to pensionable age,190
2001,E09000001,EU Countries,Males,Pensionable age and over,12
2001,E09000001,EU Countries,Females,All people,174
2001,E09000001,EU Countries,Females,Aged 0 to 15,0
2001,E09000001,EU Countries,Females,Aged 16 to pensionable age,140
2001,E09000001,EU Countries,Females,Pensionable age and over,34
2001,E09000001,France,Males,All people,23
2001,E09000001,France,Males,Aged 0 to 15,0
2001,E09000001,France,Males,Aged 16 to pensionable age,23
2001,E09000001,France,Males,Pensionable age and over,0
2001,E09000001,France,Females,All people,27
2001,E09000001,France,Females,Aged 0 to 15,0
2001,E09000001,France,Females,Aged 16 to pensionable age,21
2001,E09000001,France,Females,Pensionable age and over,6
2001,E09000001,Germany,Males,All people,50
2001,E09000001,Germany,Males,Aged 0 to 15,3
2001,E09000001,Germany,Males,Aged 16 to pensionable age,47
2001,E09000001,Germany,Males,Pensionable age and over,0
2001,E09000001,Germany,Females,All people,40
2001,E09000001,Germany,Females,Aged 0 to 15,0
2001,E09000001,Germany,Females,Aged 16 to pensionable age,27
2001,E09000001,Germany,Females,Pensionable age and over,13
2001,E09000001,Italy,Males,All people,34
2001,E09000001,Italy,Males,Aged 0 to 15,0
2001,E09000001,Italy,Males,Aged 16 to pensionable age,31
2001,E09000001,Italy,Males,Pensionable age and over,3
2001,E09000001,Italy,Females,All people,23
2001,E09000001,Italy,Females,Aged 0 to 15,0
2001,E09000001,Italy,Females,Aged 16 to pensionable age,17
2001,E09000001,Italy,Females,Pensionable age and over,6
2001,E09000001,Netherlands,Males,All people,14
2001,E09000001,Netherlands,Males,Aged 0 to 15,0
2001,E09000001,Netherlands,Males,Aged 16 to pensionable age,14
2001,E09000001,Netherlands,Males,Pensionable age and over,0
2001,E09000001,Netherlands,Females,All people,11
2001,E09000001,Netherlands,Females,Aged 0 to 15,0
2001,E09000001,Netherlands,Females,Aged 16 to pensionable age,5
2001,E09000001,Netherlands,Females,Pensionable age and over,6
2001,E09000001,Spain,Males,All people,14
2001,E09000001,Spain,Males,Aged 0 to 15,0
2001,E09000001,Spain,Males,Aged 16 to pensionable age,11
2001,E09000001,Spain,Males,Pensionable age and over,3
2001,E09000001,Spain,Females,All people,19
2001,E09000001,Spain,Females,Aged 0 to 15,0
2001,E09000001,Spain,Females,Aged 16 to pensionable age,16
2001,E09000001,Spain,Females,Pensionable age and over,3
2001,E09000001,Other EU,Males,All people,70
2001,E09000001,Other EU,Males,Aged 0 to 15,0
2001,E09000001,Other EU,Males,Aged 16 to pensionable age,64
2001,E09000001,Other EU,Males,Pensionable age and over,6
2001,E09000001,Other EU,Females,All people,54
2001,E09000001,Other EU,Females,Aged 0 to 15,0
2001,E09000001,Other EU,Females,Aged 16 to pensionable age,54
2001,E09000001,Other EU,Females,Pensionable age and over,0
2001,E09000001,Non EU countries in Western Europe,Males,All people,18
2001,E09000001,Non EU countries in Western Europe,Males,Aged 0 to 15,0
2001,E09000001,Non EU countries in Western Europe,Males,Aged 16 to pensionable age,18
2001,E09000001,Non EU countries in Western Europe,Males,Pensionable age and over,0
2001,E09000001,Non EU countries in Western Europe,Females,All people,11
2001,E09000001,Non EU countries in Western Europe,Females,Aged 0 to 15,0
2001,E09000001,Non EU countries in Western Europe,Females,Aged 16 to pensionable age,8
2001,E09000001,Non EU countries in Western Europe,Females,Pensionable age and over,3
2001,E09000001,Eastern Europe,Males,All people,48
2001,E09000001,Eastern Europe,Males,Aged 0 to 15,3
2001,E09000001,Eastern Europe,Males,Aged 16 to pensionable age,42
2001,E09000001,Eastern Europe,Males,Pensionable age and over,3
2001,E09000001,Eastern Europe,Females,All people,66
2001,E09000001,Eastern Europe,Females,Aged 0 to 15,0
2001,E09000001,Eastern Europe,Females,Aged 16 to pensionable age,62
2001,E09000001,Eastern Europe,Females,Pensionable age and over,4
2001,E09000001,Poland,Males,All people,6
2001,E09000001,Poland,Males,Aged 0 to 15,0
2001,E09000001,Poland,Males,Aged 16 to pensionable age,3
2001,E09000001,Poland,Males,Pensionable age and over,3
2001,E09000001,Poland,Females,All people,0
2001,E09000001,Poland,Females,Aged 0 to 15,0
2001,E09000001,Poland,Females,Aged 16 to pensionable age,0
2001,E09000001,Poland,Females,Pensionable age and over,0
2001,E09000001,Other Eastern Europe,Males,All people,42
2001,E09000001,Other Eastern Europe,Males,Aged 0 to 15,3
2001,E09000001,Other Eastern Europe,Males,Aged 16 to pensionable age,39
2001,E09000001,Other Eastern Europe,Males,Pensionable age and over,0
2001,E09000001,Other Eastern Europe,Females,All people,66
2001,E09000001,Other Eastern Europe,Females,Aged 0 to 15,0
2001,E09000001,Other Eastern Europe,Females,Aged 16 to pensionable age,62
2001,E09000001,Other Eastern Europe,Females,Pensionable age and over,4
2001,E09000001,Africa,Males,All people,129
2001,E09000001,Africa,Males,Aged 0 to 15,6
2001,E09000001,Africa,Males,Aged 16 to pensionable age,120
2001,E09000001,Africa,Males,Pensionable age and over,3
2001,E09000001,Africa,Females,All people,129
2001,E09000001,Africa,Females,Aged 0 to 15,6
2001,E09000001,Africa,Females,Aged 16 to pensionable age,114
2001,E09000001,Africa,Females,Pensionable age and over,9
2001,E09000001,North Africa,Males,All people,16
2001,E09000001,North Africa,Males,Aged 0 to 15,0
2001,E09000001,North Africa,Males,Aged 16 to pensionable age,16
2001,E09000001,North Africa,Males,Pensionable age and over,0
2001,E09000001,North Africa,Females,All people,17
2001,E09000001,North Africa,Females,Aged 0 to 15,0
2001,E09000001,North Africa,Females,Aged 16 to pensionable age,17
2001,E09000001,North Africa,Females,Pensionable age and over,0
2001,E09000001,Central and Western Africa,Males,All people,36
2001,E09000001,Central and Western Africa,Males,Aged 0 to 15,3
2001,E09000001,Central and Western Africa,Males,Aged 16 to pensionable age,33
2001,E09000001,Central and Western Africa,Males,Pensionable age and over,0
2001,E09000001,Central and Western Africa,Females,All people,32
2001,E09000001,Central and Western Africa,Females,Aged 0 to 15,3
2001,E09000001,Central and Western Africa,Females,Aged 16 to pensionable age,26
2001,E09000001,Central and Western Africa,Females,Pensionable age and over,3
2001,E09000001,Nigeria,Males,All people,11
2001,E09000001,Nigeria,Males,Aged 0 to 15,3
2001,E09000001,Nigeria,Males,Aged 16 to pensionable age,8
2001,E09000001,Nigeria,Males,Pensionable age and over,0
2001,E09000001,Nigeria,Females,All people,12
2001,E09000001,Nigeria,Females,Aged 0 to 15,0
2001,E09000001,Nigeria,Females,Aged 16 to pensionable age,12
2001,E09000001,Nigeria,Females,Pensionable age and over,0
2001,E09000001,Other Central and Western Africa,Males,All people,25
2001,E09000001,Other Central and Western Africa,Males,Aged 0 to 15,0
2001,E09000001,Other Central and Western Africa,Males,Aged 16 to pensionable age,25
2001,E09000001,Other Central and Western Africa,Males,Pensionable age and over,0
2001,E09000001,Other Central and Western Africa,Females,All people,20
2001,E09000001,Other Central and Western Africa,Females,Aged 0 to 15,3
2001,E09000001,Other Central and Western Africa,Females,Aged 16 to pensionable age,14
2001,E09000001,Other Central and Western Africa,Females,Pensionable age and over,3
2001,E09000001,South and Eastern Africa,Males,All people,77
2001,E09000001,South and Eastern Africa,Males,Aged 0 to 15,3
2001,E09000001,South and Eastern Africa,Males,Aged 16 to pensionable age,71
2001,E09000001,South and Eastern Africa,Males,Pensionable age and over,3
2001,E09000001,South and Eastern Africa,Females,All people,80
2001,E09000001,South and Eastern Africa,Females,Aged 0 to 15,3
2001,E09000001,South and Eastern Africa,Females,Aged 16 to pensionable age,71
2001,E09000001,South and Eastern Africa,Females,Pensionable age and over,6
2001,E09000001,Kenya,Males,All people,9
2001,E09000001,Kenya,Males,Aged 0 to 15,0
2001,E09000001,Kenya,Males,Aged 16 to pensionable age,9
2001,E09000001,Kenya,Males,Pensionable age and over,0
2001,E09000001,Kenya,Females,All people,15
2001,E09000001,Kenya,Females,Aged 0 to 15,0
2001,E09000001,Kenya,Females,Aged 16 to pensionable age,12
2001,E09000001,Kenya,Females,Pensionable age and over,3
2001,E09000001,South Africa,Males,All people,29
2001,E09000001,South Africa,Males,Aged 0 to 15,3
2001,E09000001,South Africa,Males,Aged 16 to pensionable age,23
2001,E09000001,South Africa,Males,Pensionable age and over,3
2001,E09000001,South Africa,Females,All people,24
2001,E09000001,South Africa,Females,Aged 0 to 15,0
2001,E09000001,South Africa,Females,Aged 16 to pensionable age,21
2001,E09000001,South Africa,Females,Pensionable age and over,3
2001,E09000001,Zimbabwe,Males,All people,7
2001,E09000001,Zimbabwe,Males,Aged 0 to 15,0
2001,E09000001,Zimbabwe,Males,Aged 16 to pensionable age,7
2001,E09000001,Zimbabwe,Males,Pensionable age and over,0
2001,E09000001,Zimbabwe,Females,All people,11
2001,E09000001,Zimbabwe,Females,Aged 0 to 15,0
2001,E09000001,Zimbabwe,Females,Aged 16 to pensionable age,11
2001,E09000001,Zimbabwe,Females,Pensionable age and over,0
2001,E09000001,Other South and Eastern Africa,Males,All people,32
2001,E09000001,Other South and Eastern Africa,Males,Aged 0 to 15,0
2001,E09000001,Other South and Eastern Africa,Males,Aged 16 to pensionable age,32
2001,E09000001,Other South and Eastern Africa,Males,Pensionable age and over,0
2001,E09000001,Other South and Eastern Africa,Females,All people,30
2001,E09000001,Other South and Eastern Africa,Females,Aged 0 to 15,3
2001,E09000001,Other South and Eastern Africa,Females,Aged 16 to pensionable age,27
2001,E09000001,Other South and Eastern Africa,Females,Pensionable age and over,0
2001,E09000001,Asia,Males,All people,227
2001,E09000001,Asia,Males,Aged 0 to 15,3
2001,E09000001,Asia,Males,Aged 16 to pensionable age,205
2001,E09000001,Asia,Males,Pensionable age and over,19
2001,E09000001,Asia,Females,All people,297
2001,E09000001,Asia,Females,Aged 0 to 15,10
2001,E09000001,Asia,Females,Aged 16 to pensionable age,264
2001,E09000001,Asia,Females,Pensionable age and over,23
2001,E09000001,Middle East,Males,All people,31
2001,E09000001,Middle East,Males,Aged 0 to 15,0
2001,E09000001,Middle East,Males,Aged 16 to pensionable age,31
2001,E09000001,Middle East,Males,Pensionable age and over,0
2001,E09000001,Middle East,Females,All people,32
2001,E09000001,Middle East,Females,Aged 0 to 15,3
2001,E09000001,Middle East,Females,Aged 16 to pensionable age,29
2001,E09000001,Middle East,Females,Pensionable age and over,0
2001,E09000001,Cyprus,Males,All people,5
2001,E09000001,Cyprus,Males,Aged 0 to 15,0
2001,E09000001,Cyprus,Males,Aged 16 to pensionable age,5
2001,E09000001,Cyprus,Males,Pensionable age and over,0
2001,E09000001,Cyprus,Females,All people,9
2001,E09000001,Cyprus,Females,Aged 0 to 15,0
2001,E09000001,Cyprus,Females,Aged 16 to pensionable age,9
2001,E09000001,Cyprus,Females,Pensionable age and over,0
2001,E09000001,Iran,Males,All people,10
2001,E09000001,Iran,Males,Aged 0 to 15,0
2001,E09000001,Iran,Males,Aged 16 to pensionable age,10
2001,E09000001,Iran,Males,Pensionable age and over,0
2001,E09000001,Iran,Females,All people,3
2001,E09000001,Iran,Females,Aged 0 to 15,0
2001,E09000001,Iran,Females,Aged 16 to pensionable age,3
2001,E09000001,Iran,Females,Pensionable age and over,0
2001,E09000001,Other Middle East,Males,All people,16
