date,geography_code,c_hhchuk11_name,c_tenhuk11_name,occrat_name,c_hhchuk11_code,c_tenhuk11_code,occrat_code,obs_value
2001,E09000007,All children non-dependent,Owned,Occupancy rating of +2 or more,13,1,1,41
2001,E09000007,All children non-dependent,Owned,Occupancy rating of +1,13,1,2,28
2001,E09000007,All children non-dependent,Owned,Occupancy rating of 0,13,1,3,20
2001,E09000007,All children non-dependent,Owned,Occupancy rating of -1 or less,13,1,4,11
2001,E09000007,All children non-dependent,Rented from council,All categories: Occupancy rating,13,2,0,61
2001,E09000007,All children non-dependent,Rented from council,Occupancy rating of +2 or more,13,2,1,9
2001,E09000007,All children non-dependent,Rented from council,Occupancy rating of +1,13,2,2,14
2001,E09000007,All children non-dependent,Rented from council,Occupancy rating of 0,13,2,3,21
2001,E09000007,All children non-dependent,Rented from council,Occupancy rating of -1 or less,13,2,4,17
2001,E09000007,All children non-dependent,Other social rented,All categories: Occupancy rating,13,3,0,23
2001,E09000007,All children non-dependent,Other social rented,Occupancy rating of +2 or more,13,3,1,0
2001,E09000007,All children non-dependent,Other social rented,Occupancy rating of +1,13,3,2,3
2001,E09000007,All children non-dependent,Other social rented,Occupancy rating of 0,13,3,3,11
2001,E09000007,All children non-dependent,Other social rented,Occupancy rating of -1 or less,13,3,4,9
2001,E09000007,All children non-dependent,Private rented or living rent free,All categories: Occupancy rating,13,4,0,18
2001,E09000007,All children non-dependent,Private rented or living rent free,Occupancy rating of +2 or more,13,4,1,5
2001,E09000007,All children non-dependent,Private rented or living rent free,Occupancy rating of +1,13,4,2,5
2001,E09000007,All children non-dependent,Private rented or living rent free,Occupancy rating of 0,13,4,3,5
2001,E09000007,All children non-dependent,Private rented or living rent free,Occupancy rating of -1 or less,13,4,4,3
2001,E09000007,Lone parent households,All categories: Tenure,All categories: Occupancy rating,14,0,0,8880
2001,E09000007,Lone parent households,All categories: Tenure,Occupancy rating of +2 or more,14,0,1,886
2001,E09000007,Lone parent households,All categories: Tenure,Occupancy rating of +1,14,0,2,1320
2001,E09000007,Lone parent households,All categories: Tenure,Occupancy rating of 0,14,0,3,3230
2001,E09000007,Lone parent households,All categories: Tenure,Occupancy rating of -1 or less,14,0,4,3444
2001,E09000007,Lone parent households,Owned,All categories: Occupancy rating,14,1,0,1636
2001,E09000007,Lone parent households,Owned,Occupancy rating of +2 or more,14,1,1,454
2001,E09000007,Lone parent households,Owned,Occupancy rating of +1,14,1,2,325
2001,E09000007,Lone parent households,Owned,Occupancy rating of 0,14,1,3,475
2001,E09000007,Lone parent households,Owned,Occupancy rating of -1 or less,14,1,4,382
2001,E09000007,Lone parent households,Rented from council,All categories: Occupancy rating,14,2,0,4619
2001,E09000007,Lone parent households,Rented from council,Occupancy rating of +2 or more,14,2,1,243
2001,E09000007,Lone parent households,Rented from council,Occupancy rating of +1,14,2,2,644
2001,E09000007,Lone parent households,Rented from council,Occupancy rating of 0,14,2,3,1739
2001,E09000007,Lone parent households,Rented from council,Occupancy rating of -1 or less,14,2,4,1993
2001,E09000007,Lone parent households,Other social rented,All categories: Occupancy rating,14,3,0,1780
2001,E09000007,Lone parent households,Other social rented,Occupancy rating of +2 or more,14,3,1,82
2001,E09000007,Lone parent households,Other social rented,Occupancy rating of +1,14,3,2,234
2001,E09000007,Lone parent households,Other social rented,Occupancy rating of 0,14,3,3,740
2001,E09000007,Lone parent households,Other social rented,Occupancy rating of -1 or less,14,3,4,724
2001,E09000007,Lone parent households,Private rented or living rent free,All categories: Occupancy rating,14,4,0,845
2001,E09000007,Lone parent households,Private rented or living rent free,Occupancy rating of +2 or more,14,4,1,107
2001,E09000007,Lone parent households,Private rented or living rent free,Occupancy rating of +1,14,4,2,117
2001,E09000007,Lone parent households,Private rented or living rent free,Occupancy rating of 0,14,4,3,276
2001,E09000007,Lone parent households,Private rented or living rent free,Occupancy rating of -1 or less,14,4,4,345
2001,E09000007,With dependent children,All categories: Tenure,All categories: Occupancy rating,15,0,0,6214
2001,E09000007,With dependent children,All categories: Tenure,Occupancy rating of +2 or more,15,0,1,451
2001,E09000007,With dependent children,All categories: Tenure,Occupancy rating of +1,15,0,2,716
2001,E09000007,With dependent children,All categories: Tenure,Occupancy rating of 0,15,0,3,2297
2001,E09000007,With dependent children,All categories: Tenure,Occupancy rating of -1 or less,15,0,4,2750
2001,E09000007,With dependent children,Owned,All categories: Occupancy rating,15,1,0,825
2001,E09000007,With dependent children,Owned,Occupancy rating of +2 or more,15,1,1,192
2001,E09000007,With dependent children,Owned,Occupancy rating of +1,15,1,2,152
2001,E09000007,With dependent children,Owned,Occupancy rating of 0,15,1,3,247
2001,E09000007,With dependent children,Owned,Occupancy rating of -1 or less,15,1,4,234
2001,E09000007,With dependent children,Rented from council,All categories: Occupancy rating,15,2,0,3319
2001,E09000007,With dependent children,Rented from council,Occupancy rating of +2 or more,15,2,1,126
2001,E09000007,With dependent children,Rented from council,Occupancy rating of +1,15,2,2,334
2001,E09000007,With dependent children,Rented from council,Occupancy rating of 0,15,2,3,1245
2001,E09000007,With dependent children,Rented from council,Occupancy rating of -1 or less,15,2,4,1614
2001,E09000007,With dependent children,Other social rented,All categories: Occupancy rating,15,3,0,1450
2001,E09000007,With dependent children,Other social rented,Occupancy rating of +2 or more,15,3,1,58
2001,E09000007,With dependent children,Other social rented,Occupancy rating of +1,15,3,2,159
2001,E09000007,With dependent children,Other social rented,Occupancy rating of 0,15,3,3,605
2001,E09000007,With dependent children,Other social rented,Occupancy rating of -1 or less,15,3,4,628
2001,E09000007,With dependent children,Private rented or living rent free,All categories: Occupancy rating,15,4,0,620
2001,E09000007,With dependent children,Private rented or living rent free,Occupancy rating of +2 or more,15,4,1,75
2001,E09000007,With dependent children,Private rented or living rent free,Occupancy rating of +1,15,4,2,71
2001,E09000007,With dependent children,Private rented or living rent free,Occupancy rating of 0,15,4,3,200
2001,E09000007,With dependent children,Private rented or living rent free,Occupancy rating of -1 or less,15,4,4,274
2001,E09000007,All children non-dependent,All categories: Tenure,All categories: Occupancy rating,16,0,0,2666
2001,E09000007,All children non-dependent,All categories: Tenure,Occupancy rating of +2 or more,16,0,1,435
2001,E09000007,All children non-dependent,All categories: Tenure,Occupancy rating of +1,16,0,2,604
2001,E09000007,All children non-dependent,All categories: Tenure,Occupancy rating of 0,16,0,3,933
2001,E09000007,All children non-dependent,All categories: Tenure,Occupancy rating of -1 or less,16,0,4,694
2001,E09000007,All children non-dependent,Owned,All categories: Occupancy rating,16,1,0,811
2001,E09000007,All children non-dependent,Owned,Occupancy rating of +2 or more,16,1,1,262
2001,E09000007,All children non-dependent,Owned,Occupancy rating of +1,16,1,2,173
2001,E09000007,All children non-dependent,Owned,Occupancy rating of 0,16,1,3,228
2001,E09000007,All children non-dependent,Owned,Occupancy rating of -1 or less,16,1,4,148
2001,E09000007,All children non-dependent,Rented from council,All categories: Occupancy rating,16,2,0,1300
2001,E09000007,All children non-dependent,Rented from council,Occupancy rating of +2 or more,16,2,1,117
2001,E09000007,All children non-dependent,Rented from council,Occupancy rating of +1,16,2,2,310
2001,E09000007,All children non-dependent,Rented from council,Occupancy rating of 0,16,2,3,494
2001,E09000007,All children non-dependent,Rented from council,Occupancy rating of -1 or less,16,2,4,379
2001,E09000007,All children non-dependent,Other social rented,All categories: Occupancy rating,16,3,0,330
2001,E09000007,All children non-dependent,Other social rented,Occupancy rating of +2 or more,16,3,1,24
2001,E09000007,All children non-dependent,Other social rented,Occupancy rating of +1,16,3,2,75
2001,E09000007,All children non-dependent,Other social rented,Occupancy rating of 0,16,3,3,135
2001,E09000007,All children non-dependent,Other social rented,Occupancy rating of -1 or less,16,3,4,96
2001,E09000007,All children non-dependent,Private rented or living rent free,All categories: Occupancy rating,16,4,0,225
2001,E09000007,All children non-dependent,Private rented or living rent free,Occupancy rating of +2 or more,16,4,1,32
2001,E09000007,All children non-dependent,Private rented or living rent free,Occupancy rating of +1,16,4,2,46
2001,E09000007,All children non-dependent,Private rented or living rent free,Occupancy rating of 0,16,4,3,76
2001,E09000007,All children non-dependent,Private rented or living rent free,Occupancy rating of -1 or less,16,4,4,71
2001,E09000007,Other households,All categories: Tenure,All categories: Occupancy rating,17,0,0,13442
2001,E09000007,Other households,All categories: Tenure,Occupancy rating of +2 or more,17,0,1,1741
2001,E09000007,Other households,All categories: Tenure,Occupancy rating of +1,17,0,2,1596
2001,E09000007,Other households,All categories: Tenure,Occupancy rating of 0,17,0,3,4184
2001,E09000007,Other households,All categories: Tenure,Occupancy rating of -1 or less,17,0,4,5921
2001,E09000007,Other households,Owned,All categories: Occupancy rating,17,1,0,4163
2001,E09000007,Other households,Owned,Occupancy rating of +2 or more,17,1,1,1200
2001,E09000007,Other households,Owned,Occupancy rating of +1,17,1,2,679
2001,E09000007,Other households,Owned,Occupancy rating of 0,17,1,3,1176
2001,E09000007,Other households,Owned,Occupancy rating of -1 or less,17,1,4,1108
2001,E09000007,Other households,Rented from council,All categories: Occupancy rating,17,2,0,2524
2001,E09000007,Other households,Rented from council,Occupancy rating of +2 or more,17,2,1,116
2001,E09000007,Other households,Rented from council,Occupancy rating of +1,17,2,2,252
2001,E09000007,Other households,Rented from council,Occupancy rating of 0,17,2,3,548
2001,E09000007,Other households,Rented from council,Occupancy rating of -1 or less,17,2,4,1608
2001,E09000007,Other households,Other social rented,All categories: Occupancy rating,17,3,0,1057
2001,E09000007,Other households,Other social rented,Occupancy rating of +2 or more,17,3,1,74
2001,E09000007,Other households,Other social rented,Occupancy rating of +1,17,3,2,80
2001,E09000007,Other households,Other social rented,Occupancy rating of 0,17,3,3,243
2001,E09000007,Other households,Other social rented,Occupancy rating of -1 or less,17,3,4,660
2001,E09000007,Other households,Private rented or living rent free,All categories: Occupancy rating,17,4,0,5698
2001,E09000007,Other households,Private rented or living rent free,Occupancy rating of +2 or more,17,4,1,351
2001,E09000007,Other households,Private rented or living rent free,Occupancy rating of +1,17,4,2,585
2001,E09000007,Other households,Private rented or living rent free,Occupancy rating of 0,17,4,3,2217
2001,E09000007,Other households,Private rented or living rent free,Occupancy rating of -1 or less,17,4,4,2545
2001,E09000007,With dependent children,All categories: Tenure,All categories: Occupancy rating,18,0,0,3163
2001,E09000007,With dependent children,All categories: Tenure,Occupancy rating of +2 or more,18,0,1,503
2001,E09000007,With dependent children,All categories: Tenure,Occupancy rating of +1,18,0,2,271
2001,E09000007,With dependent children,All categories: Tenure,Occupancy rating of 0,18,0,3,570
2001,E09000007,With dependent children,All categories: Tenure,Occupancy rating of -1 or less,18,0,4,1819
2001,E09000007,With dependent children,Owned,All categories: Occupancy rating,18,1,0,950
2001,E09000007,With dependent children,Owned,Occupancy rating of +2 or more,18,1,1,384
2001,E09000007,With dependent children,Owned,Occupancy rating of +1,18,1,2,133
2001,E09000007,With dependent children,Owned,Occupancy rating of 0,18,1,3,160
2001,E09000007,With dependent children,Owned,Occupancy rating of -1 or less,18,1,4,273
2001,E09000007,With dependent children,Rented from council,All categories: Occupancy rating,18,2,0,1358
2001,E09000007,With dependent children,Rented from council,Occupancy rating of +2 or more,18,2,1,47
2001,E09000007,With dependent children,Rented from council,Occupancy rating of +1,18,2,2,68
2001,E09000007,With dependent children,Rented from council,Occupancy rating of 0,18,2,3,240
2001,E09000007,With dependent children,Rented from council,Occupancy rating of -1 or less,18,2,4,1003
2001,E09000007,With dependent children,Other social rented,All categories: Occupancy rating,18,3,0,497
2001,E09000007,With dependent children,Other social rented,Occupancy rating of +2 or more,18,3,1,24
2001,E09000007,With dependent children,Other social rented,Occupancy rating of +1,18,3,2,33
