date,geography_code,c_hhchuk11_name,c_ethpuk11_name,obs_value
2001,E09000007,Other households,Mixed: White and Asian,114
2001,E09000007,Other households,Mixed: Other,154
2001,E09000007,Other households,Asian/Asian British,1341
2001,E09000007,Other households,Asian/Asian British: Indian,407
2001,E09000007,Other households,Asian/Asian British: Pakistani,97
2001,E09000007,Other households,Asian/Asian British: Bangladeshi,672
2001,E09000007,Other households,Asian/Asian British: Other,165
2001,E09000007,Other households,Black/Black British,995
2001,E09000007,Other households,Black/Black British: Black Caribbean,208
2001,E09000007,Other households,Black/Black British: Black African,736
2001,E09000007,Other households,Black/Black British: Other,51
2001,E09000007,Other households,Chinese/Other,635
2001,E09000007,Other households,Chinese/Other: Chinese,273
2001,E09000007,Other households,Chinese/Other: Other,362
2001,E09000007,Other households : With one dependent child,White,956
2001,E09000007,Other households : With one dependent child,White: British,647
2001,E09000007,Other households : With one dependent child,White: Irish,71
2001,E09000007,Other households : With one dependent child,White: Other,238
2001,E09000007,Other households : With one dependent child,Mixed,75
2001,E09000007,Other households : With one dependent child,Mixed: White and Black Caribbean,22
2001,E09000007,Other households : With one dependent child,Mixed: White and Black African,15
2001,E09000007,Other households : With one dependent child,Mixed: White and Asian,18
2001,E09000007,Other households : With one dependent child,Mixed: Other,20
2001,E09000007,Other households : With one dependent child,Asian/Asian British,203
2001,E09000007,Other households : With one dependent child,Asian/Asian British: Indian,41
2001,E09000007,Other households : With one dependent child,Asian/Asian British: Pakistani,11
2001,E09000007,Other households : With one dependent child,Asian/Asian British: Bangladeshi,126
2001,E09000007,Other households : With one dependent child,Asian/Asian British: Other,25
2001,E09000007,Other households : With one dependent child,Black/Black British,237
2001,E09000007,Other households : With one dependent child,Black/Black British: Black Caribbean,62
2001,E09000007,Other households : With one dependent child,Black/Black British: Black African,162
2001,E09000007,Other households : With one dependent child,Black/Black British: Other,13
2001,E09000007,Other households : With one dependent child,Chinese/Other,76
2001,E09000007,Other households : With one dependent child,Chinese/Other: Chinese,18
2001,E09000007,Other households : With one dependent child,Chinese/Other: Other,58
2001,E09000007,Other households : With two or more dependent children,White,700
2001,E09000007,Other households : With two or more dependent children,White: British,466
2001,E09000007,Other households : With two or more dependent children,White: Irish,57
2001,E09000007,Other households : With two or more dependent children,White: Other,177
2001,E09000007,Other households : With two or more dependent children,Mixed,41
2001,E09000007,Other households : With two or more dependent children,Mixed: White and Black Caribbean,4
2001,E09000007,Other households : With two or more dependent children,Mixed: White and Black African,12
2001,E09000007,Other households : With two or more dependent children,Mixed: White and Asian,8
2001,E09000007,Other households : With two or more dependent children,Mixed: Other,17
2001,E09000007,Other households : With two or more dependent children,Asian/Asian British,491
2001,E09000007,Other households : With two or more dependent children,Asian/Asian British: Indian,43
2001,E09000007,Other households : With two or more dependent children,Asian/Asian British: Pakistani,18
2001,E09000007,Other households : With two or more dependent children,Asian/Asian British: Bangladeshi,405
2001,E09000007,Other households : With two or more dependent children,Asian/Asian British: Other,25
2001,E09000007,Other households : With two or more dependent children,Black/Black British,317
2001,E09000007,Other households : With two or more dependent children,Black/Black British: Black Caribbean,36
2001,E09000007,Other households : With two or more dependent children,Black/Black British: Black African,271
2001,E09000007,Other households : With two or more dependent children,Black/Black British: Other,10
2001,E09000007,Other households : With two or more dependent children,Chinese/Other,67
2001,E09000007,Other households : With two or more dependent children,Chinese/Other: Chinese,21
2001,E09000007,Other households : With two or more dependent children,Chinese/Other: Other,46
2001,E09000007,Other households : All student,White,549
2001,E09000007,Other households : All student,White: British,332
2001,E09000007,Other households : All student,White: Irish,12
2001,E09000007,Other households : All student,White: Other,205
2001,E09000007,Other households : All student,Mixed,24
2001,E09000007,Other households : All student,Mixed: White and Black Caribbean,6
2001,E09000007,Other households : All student,Mixed: White and Black African,0
2001,E09000007,Other households : All student,Mixed: White and Asian,11
2001,E09000007,Other households : All student,Mixed: Other,7
2001,E09000007,Other households : All student,Asian/Asian British,92
2001,E09000007,Other households : All student,Asian/Asian British: Indian,58
2001,E09000007,Other households : All student,Asian/Asian British: Pakistani,9
2001,E09000007,Other households : All student,Asian/Asian British: Bangladeshi,5
2001,E09000007,Other households : All student,Asian/Asian British: Other,20
2001,E09000007,Other households : All student,Black/Black British,34
2001,E09000007,Other households : All student,Black/Black British: Black Caribbean,8
2001,E09000007,Other households : All student,Black/Black British: Black African,26
2001,E09000007,Other households : All student,Black/Black British: Other,0
