date,geography_code,c_age_name,c_dpcfamuk11_name,c_fmtfamuk11_name,obs_value
2001,E09000007,FRP Age 35 to 49,One dependent child in family aged 8 to 9,Couple family: Cohabiting: Non step-family,19
2001,E09000007,FRP Age 35 to 49,One dependent child in family aged 8 to 9,Couple family: Cohabiting: Step-family,10
2001,E09000007,FRP Age 35 to 49,One dependent child in family aged 10 to 11,Lone parent family: Male parent,40
2001,E09000007,FRP Age 35 to 49,One dependent child in family aged 10 to 11,Lone parent family: Female parent,206
2001,E09000007,FRP Age 35 to 49,One dependent child in family aged 10 to 11,Couple family: Married or remarried - Non step-family,78
2001,E09000007,FRP Age 35 to 49,One dependent child in family aged 10 to 11,Couple family: Married or remarried - Step-family,8
2001,E09000007,FRP Age 35 to 49,One dependent child in family aged 10 to 11,Couple family: Cohabiting: Non step-family,16
2001,E09000007,FRP Age 35 to 49,One dependent child in family aged 10 to 11,Couple family: Cohabiting: Step-family,14
2001,E09000007,FRP Age 35 to 49,One dependent child in family aged 12 to 15,Lone parent family: Male parent,76
2001,E09000007,FRP Age 35 to 49,One dependent child in family aged 12 to 15,Lone parent family: Female parent,472
2001,E09000007,FRP Age 35 to 49,One dependent child in family aged 12 to 15,Couple family: Married or remarried - Non step-family,195
2001,E09000007,FRP Age 35 to 49,One dependent child in family aged 12 to 15,Couple family: Married or remarried - Step-family,11
2001,E09000007,FRP Age 35 to 49,One dependent child in family aged 12 to 15,Couple family: Cohabiting: Non step-family,23
2001,E09000007,FRP Age 35 to 49,One dependent child in family aged 12 to 15,Couple family: Cohabiting: Step-family,31
2001,E09000007,FRP Age 35 to 49,One dependent child in family aged 16 to 18,Lone parent family: Male parent,44
2001,E09000007,FRP Age 35 to 49,One dependent child in family aged 16 to 18,Lone parent family: Female parent,312
2001,E09000007,FRP Age 35 to 49,One dependent child in family aged 16 to 18,Couple family: Married or remarried - Non step-family,238
2001,E09000007,FRP Age 35 to 49,One dependent child in family aged 16 to 18,Couple family: Married or remarried - Step-family,27
2001,E09000007,FRP Age 35 to 49,One dependent child in family aged 16 to 18,Couple family: Cohabiting: Non step-family,19
2001,E09000007,FRP Age 35 to 49,One dependent child in family aged 16 to 18,Couple family: Cohabiting: Step-family,17
2001,E09000007,FRP Age 35 to 49,"Two dependent children, youngest aged 0 to 4",Lone parent family: Male parent,18
2001,E09000007,FRP Age 35 to 49,"Two dependent children, youngest aged 0 to 4",Lone parent family: Female parent,206
2001,E09000007,FRP Age 35 to 49,"Two dependent children, youngest aged 0 to 4",Couple family: Married or remarried - Non step-family,1084
2001,E09000007,FRP Age 35 to 49,"Two dependent children, youngest aged 0 to 4",Couple family: Married or remarried - Step-family,43
2001,E09000007,FRP Age 35 to 49,"Two dependent children, youngest aged 0 to 4",Couple family: Cohabiting: Non step-family,151
2001,E09000007,FRP Age 35 to 49,"Two dependent children, youngest aged 0 to 4",Couple family: Cohabiting: Step-family,38
2001,E09000007,FRP Age 35 to 49,"Two dependent children, youngest aged 5 to 7",Lone parent family: Male parent,10
2001,E09000007,FRP Age 35 to 49,"Two dependent children, youngest aged 5 to 7",Lone parent family: Female parent,203
2001,E09000007,FRP Age 35 to 49,"Two dependent children, youngest aged 5 to 7",Couple family: Married or remarried - Non step-family,382
2001,E09000007,FRP Age 35 to 49,"Two dependent children, youngest aged 5 to 7",Couple family: Married or remarried - Step-family,38
2001,E09000007,FRP Age 35 to 49,"Two dependent children, youngest aged 5 to 7",Couple family: Cohabiting: Non step-family,40
2001,E09000007,FRP Age 35 to 49,"Two dependent children, youngest aged 5 to 7",Couple family: Cohabiting: Step-family,31
2001,E09000007,FRP Age 35 to 49,"Two dependent children, youngest aged 8 to 9",Lone parent family: Male parent,18
2001,E09000007,FRP Age 35 to 49,"Two dependent children, youngest aged 8 to 9",Lone parent family: Female parent,154
2001,E09000007,FRP Age 35 to 49,"Two dependent children, youngest aged 8 to 9",Couple family: Married or remarried - Non step-family,221
2001,E09000007,FRP Age 35 to 49,"Two dependent children, youngest aged 8 to 9",Couple family: Married or remarried - Step-family,19
2001,E09000007,FRP Age 35 to 49,"Two dependent children, youngest aged 8 to 9",Couple family: Cohabiting: Non step-family,31
2001,E09000007,FRP Age 35 to 49,"Two dependent children, youngest aged 8 to 9",Couple family: Cohabiting: Step-family,13
2001,E09000007,FRP Age 35 to 49,"Two dependent children, youngest aged 10 to 11",Lone parent family: Male parent,14
2001,E09000007,FRP Age 35 to 49,"Two dependent children, youngest aged 10 to 11",Lone parent family: Female parent,171
2001,E09000007,FRP Age 35 to 49,"Two dependent children, youngest aged 10 to 11",Couple family: Married or remarried - Non step-family,168
2001,E09000007,FRP Age 35 to 49,"Two dependent children, youngest aged 10 to 11",Couple family: Married or remarried - Step-family,14
2001,E09000007,FRP Age 35 to 49,"Two dependent children, youngest aged 10 to 11",Couple family: Cohabiting: Non step-family,20
2001,E09000007,FRP Age 35 to 49,"Two dependent children, youngest aged 10 to 11",Couple family: Cohabiting: Step-family,8
2001,E09000007,FRP Age 35 to 49,"Two dependent children, youngest aged 12 to 15",Lone parent family: Male parent,17
2001,E09000007,FRP Age 35 to 49,"Two dependent children, youngest aged 12 to 15",Lone parent family: Female parent,246
2001,E09000007,FRP Age 35 to 49,"Two dependent children, youngest aged 12 to 15",Couple family: Married or remarried - Non step-family,217
2001,E09000007,FRP Age 35 to 49,"Two dependent children, youngest aged 12 to 15",Couple family: Married or remarried - Step-family,24
2001,E09000007,FRP Age 35 to 49,"Two dependent children, youngest aged 12 to 15",Couple family: Cohabiting: Non step-family,5
2001,E09000007,FRP Age 35 to 49,"Two dependent children, youngest aged 12 to 15",Couple family: Cohabiting: Step-family,15
2001,E09000007,FRP Age 35 to 49,"Two dependent children, youngest aged 16 to 18",Lone parent family: Male parent,4
2001,E09000007,FRP Age 35 to 49,"Two dependent children, youngest aged 16 to 18",Lone parent family: Female parent,47
2001,E09000007,FRP Age 35 to 49,"Two dependent children, youngest aged 16 to 18",Couple family: Married or remarried - Non step-family,29
2001,E09000007,FRP Age 35 to 49,"Two dependent children, youngest aged 16 to 18",Couple family: Married or remarried - Step-family,3
2001,E09000007,FRP Age 35 to 49,"Two dependent children, youngest aged 16 to 18",Couple family: Cohabiting: Non step-family,0
2001,E09000007,FRP Age 35 to 49,"Two dependent children, youngest aged 16 to 18",Couple family: Cohabiting: Step-family,3
2001,E09000007,FRP Age 35 to 49,"Three or more dependent children, youngest aged 0 to 4",Lone parent family: Male parent,14
2001,E09000007,FRP Age 35 to 49,"Three or more dependent children, youngest aged 0 to 4",Lone parent family: Female parent,276
2001,E09000007,FRP Age 35 to 49,"Three or more dependent children, youngest aged 0 to 4",Couple family: Married or remarried - Non step-family,972
2001,E09000007,FRP Age 35 to 49,"Three or more dependent children, youngest aged 0 to 4",Couple family: Married or remarried - Step-family,82
2001,E09000007,FRP Age 35 to 49,"Three or more dependent children, youngest aged 0 to 4",Couple family: Cohabiting: Non step-family,86
2001,E09000007,FRP Age 35 to 49,"Three or more dependent children, youngest aged 0 to 4",Couple family: Cohabiting: Step-family,42
2001,E09000007,FRP Age 35 to 49,"Three or more dependent children, youngest aged 5 to 7",Lone parent family: Male parent,13
2001,E09000007,FRP Age 35 to 49,"Three or more dependent children, youngest aged 5 to 7",Lone parent family: Female parent,183
2001,E09000007,FRP Age 35 to 49,"Three or more dependent children, youngest aged 5 to 7",Couple family: Married or remarried - Non step-family,320
2001,E09000007,FRP Age 35 to 49,"Three or more dependent children, youngest aged 5 to 7",Couple family: Married or remarried - Step-family,31
2001,E09000007,FRP Age 35 to 49,"Three or more dependent children, youngest aged 5 to 7",Couple family: Cohabiting: Non step-family,18
2001,E09000007,FRP Age 35 to 49,"Three or more dependent children, youngest aged 5 to 7",Couple family: Cohabiting: Step-family,9
2001,E09000007,FRP Age 35 to 49,"Three or more dependent children, youngest aged 8 to 9",Lone parent family: Male parent,8
2001,E09000007,FRP Age 35 to 49,"Three or more dependent children, youngest aged 8 to 9",Lone parent family: Female parent,107
2001,E09000007,FRP Age 35 to 49,"Three or more dependent children, youngest aged 8 to 9",Couple family: Married or remarried - Non step-family,158
2001,E09000007,FRP Age 35 to 49,"Three or more dependent children, youngest aged 8 to 9",Couple family: Married or remarried - Step-family,11
2001,E09000007,FRP Age 35 to 49,"Three or more dependent children, youngest aged 8 to 9",Couple family: Cohabiting: Non step-family,8
2001,E09000007,FRP Age 35 to 49,"Three or more dependent children, youngest aged 8 to 9",Couple family: Cohabiting: Step-family,5
2001,E09000007,FRP Age 35 to 49,"Three or more dependent children, youngest aged 10 to 11",Lone parent family: Male parent,7
2001,E09000007,FRP Age 35 to 49,"Three or more dependent children, youngest aged 10 to 11",Lone parent family: Female parent,93
2001,E09000007,FRP Age 35 to 49,"Three or more dependent children, youngest aged 10 to 11",Couple family: Married or remarried - Non step-family,101
2001,E09000007,FRP Age 35 to 49,"Three or more dependent children, youngest aged 10 to 11",Couple family: Married or remarried - Step-family,14
2001,E09000007,FRP Age 35 to 49,"Three or more dependent children, youngest aged 10 to 11",Couple family: Cohabiting: Non step-family,9
2001,E09000007,FRP Age 35 to 49,"Three or more dependent children, youngest aged 10 to 11",Couple family: Cohabiting: Step-family,3
2001,E09000007,FRP Age 35 to 49,"Three or more dependent children, youngest aged 12 to 15",Lone parent family: Male parent,4
2001,E09000007,FRP Age 35 to 49,"Three or more dependent children, youngest aged 12 to 15",Lone parent family: Female parent,61
2001,E09000007,FRP Age 35 to 49,"Three or more dependent children, youngest aged 12 to 15",Couple family: Married or remarried - Non step-family,69
2001,E09000007,FRP Age 35 to 49,"Three or more dependent children, youngest aged 12 to 15",Couple family: Married or remarried - Step-family,9
2001,E09000007,FRP Age 35 to 49,"Three or more dependent children, youngest aged 12 to 15",Couple family: Cohabiting: Non step-family,5
2001,E09000007,FRP Age 35 to 49,"Three or more dependent children, youngest aged 12 to 15",Couple family: Cohabiting: Step-family,0
2001,E09000007,FRP Age 35 to 49,"Three or more dependent children, youngest aged 16 to 18",Lone parent family: Male parent,0
2001,E09000007,FRP Age 35 to 49,"Three or more dependent children, youngest aged 16 to 18",Lone parent family: Female parent,9
2001,E09000007,FRP Age 35 to 49,"Three or more dependent children, youngest aged 16 to 18",Couple family: Married or remarried - Non step-family,0
2001,E09000007,FRP Age 35 to 49,"Three or more dependent children, youngest aged 16 to 18",Couple family: Married or remarried - Step-family,0
2001,E09000007,FRP Age 35 to 49,"Three or more dependent children, youngest aged 16 to 18",Couple family: Cohabiting: Non step-family,0
2001,E09000007,FRP Age 35 to 49,"Three or more dependent children, youngest aged 16 to 18",Couple family: Cohabiting: Step-family,0
2001,E09000007,FRP Age 50 and over,Families with no dependent children,Lone parent family: Male parent,452
2001,E09000007,FRP Age 50 and over,Families with no dependent children,Lone parent family: Female parent,2219
2001,E09000007,FRP Age 50 and over,Families with no dependent children,Couple family: Married or remarried - Non step-family,6975
2001,E09000007,FRP Age 50 and over,Families with no dependent children,Couple family: Married or remarried - Step-family,162
2001,E09000007,FRP Age 50 and over,Families with no dependent children,Couple family: Cohabiting: Non step-family,1060
2001,E09000007,FRP Age 50 and over,Families with no dependent children,Couple family: Cohabiting: Step-family,85
2001,E09000007,FRP Age 50 and over,One dependent child in family aged 0 to 4,Lone parent family: Male parent,66
2001,E09000007,FRP Age 50 and over,One dependent child in family aged 0 to 4,Lone parent family: Female parent,86
2001,E09000007,FRP Age 50 and over,One dependent child in family aged 0 to 4,Couple family: Married or remarried - Non step-family,120
2001,E09000007,FRP Age 50 and over,One dependent child in family aged 0 to 4,Couple family: Married or remarried - Step-family,5
2001,E09000007,FRP Age 50 and over,One dependent child in family aged 0 to 4,Couple family: Cohabiting: Non step-family,20
2001,E09000007,FRP Age 50 and over,One dependent child in family aged 0 to 4,Couple family: Cohabiting: Step-family,12
2001,E09000007,FRP Age 50 and over,One dependent child in family aged 5 to 7,Lone parent family: Male parent,57
