date,geography_code,c_hhchuk11_name,c_relpuk11_name,obs_value
2001,E09000001,Other households: Other,No religion,76
2001,E09000001,Other households: Other,Religion not stated,26
2001,E09000012,One person,Christian,19256
2001,E09000012,One person,Buddhist,346
2001,E09000012,One person,Hindu,157
2001,E09000012,One person,Jewish,1436
2001,E09000012,One person,Muslim,1408
2001,E09000012,One person,Sikh,89
2001,E09000012,One person,Other religion,335
2001,E09000012,One person,No religion,7660
2001,E09000012,One person,Religion not stated,4118
2001,E09000012,One person: Pensioner,Christian,7077
2001,E09000012,One person: Pensioner,Buddhist,40
2001,E09000012,One person: Pensioner,Hindu,32
2001,E09000012,One person: Pensioner,Jewish,910
2001,E09000012,One person: Pensioner,Muslim,320
2001,E09000012,One person: Pensioner,Sikh,21
2001,E09000012,One person: Pensioner,Other religion,24
2001,E09000012,One person: Pensioner,No religion,611
2001,E09000012,One person: Pensioner,Religion not stated,1291
2001,E09000012,One person: Other,Christian,12179
2001,E09000012,One person: Other,Buddhist,306
2001,E09000012,One person: Other,Hindu,125
2001,E09000012,One person: Other,Jewish,526
2001,E09000012,One person: Other,Muslim,1088
2001,E09000012,One person: Other,Sikh,68
2001,E09000012,One person: Other,Other religion,311
2001,E09000012,One person: Other,No religion,7049
2001,E09000012,One person: Other,Religion not stated,2827
2001,E09000012,One family and no others,Christian,19206
2001,E09000012,One family and no others,Buddhist,487
2001,E09000012,One family and no others,Hindu,298
2001,E09000012,One family and no others,Jewish,1934
2001,E09000012,One family and no others,Muslim,4930
2001,E09000012,One family and no others,Sikh,256
2001,E09000012,One family and no others,Other religion,210
2001,E09000012,One family and no others,No religion,7202
2001,E09000012,One family and no others,Religion not stated,3672
2001,E09000012,One family and no others: All pensioner,Christian,1384
2001,E09000012,One family and no others: All pensioner,Buddhist,19
2001,E09000012,One family and no others: All pensioner,Hindu,9
2001,E09000012,One family and no others: All pensioner,Jewish,221
2001,E09000012,One family and no others: All pensioner,Muslim,116
2001,E09000012,One family and no others: All pensioner,Sikh,0
2001,E09000012,One family and no others: All pensioner,Other religion,3
2001,E09000012,One family and no others: All pensioner,No religion,91
2001,E09000012,One family and no others: All pensioner,Religion not stated,250
2001,E09000012,One family and no others: Married Couple Households,Christian,7233
2001,E09000012,One family and no others: Married Couple Households,Buddhist,191
2001,E09000012,One family and no others: Married Couple Households,Hindu,214
2001,E09000012,One family and no others: Married Couple Households,Jewish,1365
2001,E09000012,One family and no others: Married Couple Households,Muslim,3427
2001,E09000012,One family and no others: Married Couple Households,Sikh,166
2001,E09000012,One family and no others: Married Couple Households,Other religion,93
2001,E09000012,One family and no others: Married Couple Households,No religion,2231
2001,E09000012,One family and no others: Married Couple Households,Religion not stated,1601
2001,E09000012,One family and no others: Married Couple Households: No children,Christian,2144
2001,E09000012,One family and no others: Married Couple Households: No children,Buddhist,32
2001,E09000012,One family and no others: Married Couple Households: No children,Hindu,34
2001,E09000012,One family and no others: Married Couple Households: No children,Jewish,220
2001,E09000012,One family and no others: Married Couple Households: No children,Muslim,404
2001,E09000012,One family and no others: Married Couple Households: No children,Sikh,14
2001,E09000012,One family and no others: Married Couple Households: No children,Other religion,20
2001,E09000012,One family and no others: Married Couple Households: No children,No religion,858
2001,E09000012,One family and no others: Married Couple Households: No children,Religion not stated,371
2001,E09000012,One family and no others: Married Couple Households: With one dependent child,Christian,1165
2001,E09000012,One family and no others: Married Couple Households: With one dependent child,Buddhist,42
2001,E09000012,One family and no others: Married Couple Households: With one dependent child,Hindu,50
2001,E09000012,One family and no others: Married Couple Households: With one dependent child,Jewish,185
2001,E09000012,One family and no others: Married Couple Households: With one dependent child,Muslim,679
2001,E09000012,One family and no others: Married Couple Households: With one dependent child,Sikh,29
2001,E09000012,One family and no others: Married Couple Households: With one dependent child,Other religion,12
2001,E09000012,One family and no others: Married Couple Households: With one dependent child,No religion,445
2001,E09000012,One family and no others: Married Couple Households: With one dependent child,Religion not stated,316
2001,E09000012,One family and no others: Married Couple Households: With two or more dependent children,Christian,2518
2001,E09000012,One family and no others: Married Couple Households: With two or more dependent children,Buddhist,87
2001,E09000012,One family and no others: Married Couple Households: With two or more dependent children,Hindu,75
2001,E09000012,One family and no others: Married Couple Households: With two or more dependent children,Jewish,862
2001,E09000012,One family and no others: Married Couple Households: With two or more dependent children,Muslim,1998
2001,E09000012,One family and no others: Married Couple Households: With two or more dependent children,Sikh,113
2001,E09000012,One family and no others: Married Couple Households: With two or more dependent children,Other religion,51
2001,E09000012,One family and no others: Married Couple Households: With two or more dependent children,No religion,757
2001,E09000012,One family and no others: Married Couple Households: With two or more dependent children,Religion not stated,741
2001,E09000012,One family and no others: Married Couple Households: All children non-dependent,Christian,1406
2001,E09000012,One family and no others: Married Couple Households: All children non-dependent,Buddhist,30
2001,E09000012,One family and no others: Married Couple Households: All children non-dependent,Hindu,55
2001,E09000012,One family and no others: Married Couple Households: All children non-dependent,Jewish,98
2001,E09000012,One family and no others: Married Couple Households: All children non-dependent,Muslim,346
2001,E09000012,One family and no others: Married Couple Households: All children non-dependent,Sikh,10
2001,E09000012,One family and no others: Married Couple Households: All children non-dependent,Other religion,10
2001,E09000012,One family and no others: Married Couple Households: All children non-dependent,No religion,171
2001,E09000012,One family and no others: Married Couple Households: All children non-dependent,Religion not stated,173
2001,E09000012,One family and no others: Cohabiting Couple Family Households,Christian,3138
2001,E09000012,One family and no others: Cohabiting Couple Family Households,Buddhist,69
2001,E09000012,One family and no others: Cohabiting Couple Family Households,Hindu,11
2001,E09000012,One family and no others: Cohabiting Couple Family Households,Jewish,118
2001,E09000012,One family and no others: Cohabiting Couple Family Households,Muslim,281
2001,E09000012,One family and no others: Cohabiting Couple Family Households,Sikh,18
2001,E09000012,One family and no others: Cohabiting Couple Family Households,Other religion,41
