date,geography_code,c2021_depch_6_name,c2021_hrp_eth_8_name,obs_value
2021,E09000032,Aged 16 to 18 years,"Household reference person - Asian, Asian British or Asian Welsh",1140
2021,E09000032,Aged 16 to 18 years,"Household reference person - Black, Black British, Black Welsh, Caribbean or African",1465
2021,E09000032,Aged 16 to 18 years,Household reference person - Mixed or Multiple ethnic groups,277
2021,E09000032,Aged 16 to 18 years,Household reference person - White,3413
2021,E09000032,Aged 16 to 18 years,"Household reference person - White: English, Welsh, Scottish, Northern Irish or British",2338
2021,E09000032,Aged 16 to 18 years,Household reference person - White: Irish,107
2021,E09000032,Aged 16 to 18 years,"Household reference person - White: Gypsy or Irish Traveller, Roma or Other White",968
2021,E09000032,Aged 16 to 18 years,Household reference person - Other ethnic group,441
2021,E09000033,Aged 0 to 2 years,"Household reference person - Asian, Asian British or Asian Welsh",1031
2021,E09000033,Aged 0 to 2 years,"Household reference person - Black, Black British, Black Welsh, Caribbean or African",492
2021,E09000033,Aged 0 to 2 years,Household reference person - Mixed or Multiple ethnic groups,278
2021,E09000033,Aged 0 to 2 years,Household reference person - White,2599
2021,E09000033,Aged 0 to 2 years,"Household reference person - White: English, Welsh, Scottish, Northern Irish or British",995
2021,E09000033,Aged 0 to 2 years,Household reference person - White: Irish,70
2021,E09000033,Aged 0 to 2 years,"Household reference person - White: Gypsy or Irish Traveller, Roma or Other White",1534
2021,E09000033,Aged 0 to 2 years,Household reference person - Other ethnic group,843
2021,E09000033,Aged 3 to 4 years,"Household reference person - Asian, Asian British or Asian Welsh",620
2021,E09000033,Aged 3 to 4 years,"Household reference person - Black, Black British, Black Welsh, Caribbean or African",359
2021,E09000033,Aged 3 to 4 years,Household reference person - Mixed or Multiple ethnic groups,171
2021,E09000033,Aged 3 to 4 years,Household reference person - White,1477
2021,E09000033,Aged 3 to 4 years,"Household reference person - White: English, Welsh, Scottish, Northern Irish or British",599
2021,E09000033,Aged 3 to 4 years,Household reference person - White: Irish,37
2021,E09000033,Aged 3 to 4 years,"Household reference person - White: Gypsy or Irish Traveller, Roma or Other White",841
2021,E09000033,Aged 3 to 4 years,Household reference person - Other ethnic group,624
2021,E09000033,Aged 5 to 11 years,"Household reference person - Asian, Asian British or Asian Welsh",2243
2021,E09000033,Aged 5 to 11 years,"Household reference person - Black, Black British, Black Welsh, Caribbean or African",1327
2021,E09000033,Aged 5 to 11 years,Household reference person - Mixed or Multiple ethnic groups,514
2021,E09000033,Aged 5 to 11 years,Household reference person - White,4831
2021,E09000033,Aged 5 to 11 years,"Household reference person - White: English, Welsh, Scottish, Northern Irish or British",2089
2021,E09000033,Aged 5 to 11 years,Household reference person - White: Irish,104
2021,E09000033,Aged 5 to 11 years,"Household reference person - White: Gypsy or Irish Traveller, Roma or Other White",2638
2021,E09000033,Aged 5 to 11 years,Household reference person - Other ethnic group,2309
2021,E09000033,Aged 12 to 15 years,"Household reference person - Asian, Asian British or Asian Welsh",1315
2021,E09000033,Aged 12 to 15 years,"Household reference person - Black, Black British, Black Welsh, Caribbean or African",949
2021,E09000033,Aged 12 to 15 years,Household reference person - Mixed or Multiple ethnic groups,274
2021,E09000033,Aged 12 to 15 years,Household reference person - White,2619
2021,E09000033,Aged 12 to 15 years,"Household reference person - White: English, Welsh, Scottish, Northern Irish or British",1155
2021,E09000033,Aged 12 to 15 years,Household reference person - White: Irish,77
2021,E09000033,Aged 12 to 15 years,"Household reference person - White: Gypsy or Irish Traveller, Roma or Other White",1387
2021,E09000033,Aged 12 to 15 years,Household reference person - Other ethnic group,1673
2021,E09000033,Aged 16 to 18 years,"Household reference person - Asian, Asian British or Asian Welsh",904
2021,E09000033,Aged 16 to 18 years,"Household reference person - Black, Black British, Black Welsh, Caribbean or African",691
2021,E09000033,Aged 16 to 18 years,Household reference person - Mixed or Multiple ethnic groups,176
2021,E09000033,Aged 16 to 18 years,Household reference person - White,1795
2021,E09000033,Aged 16 to 18 years,"Household reference person - White: English, Welsh, Scottish, Northern Irish or British",813
2021,E09000033,Aged 16 to 18 years,Household reference person - White: Irish,43
2021,E09000033,Aged 16 to 18 years,"Household reference person - White: Gypsy or Irish Traveller, Roma or Other White",939
2021,E09000033,Aged 16 to 18 years,Household reference person - Other ethnic group,1232
