date,geography_code,family_status_name,dependent_children_name,economic_activity_name,obs_value
2011,E41000294,Lone parent family: Parent not working,Two dependent children in family,Economically active: In employment: Self-employed: Part-time (including full-time students),0
2011,E41000294,Lone parent family: Parent not working,Two dependent children in family,Economically active: In employment: Self-employed: Full-time (including full-time students),0
2011,E41000294,Lone parent family: Parent not working,Two dependent children in family,Economically active: Unemployed (including full-time students),360
2011,E41000294,Lone parent family: Parent not working,Two dependent children in family,Economically inactive: Retired,13
2011,E41000294,Lone parent family: Parent not working,Two dependent children in family,Economically inactive: Student (including full-time students),142
2011,E41000294,Lone parent family: Parent not working,Two dependent children in family,Economically inactive: Looking after home or family,622
2011,E41000294,Lone parent family: Parent not working,Two dependent children in family,Economically inactive: Long-term sick or disabled,140
2011,E41000294,Lone parent family: Parent not working,Two dependent children in family,Economically inactive: Other,180
2011,E41000294,Lone parent family: Parent not working,Three or more dependent children in family,Economically active: In employment: Employee: Part-time (including full-time students),0
2011,E41000294,Lone parent family: Parent not working,Three or more dependent children in family,Economically active: In employment: Employee: Full-time (including full-time students),0
2011,E41000294,Lone parent family: Parent not working,Three or more dependent children in family,Economically active: In employment: Self-employed: Part-time (including full-time students),0
