date,geography_code,c_hhchuk11_name,c_ethhuk11_name,obs_value
2011,E09000001,One family only: Married or same-sex civil partnership couple: No children,Mixed/multiple ethnic group: Other Mixed,1
2011,E09000001,One family only: Married or same-sex civil partnership couple: No children,Asian/Asian British: Indian,11
2011,E09000001,One family only: Married or same-sex civil partnership couple: No children,Asian/Asian British: Pakistani,0
2011,E09000001,One family only: Married or same-sex civil partnership couple: No children,Asian/Asian British: Bangladeshi,3
2011,E09000001,One family only: Married or same-sex civil partnership couple: No children,Asian/Asian British: Chinese,9
2011,E09000001,One family only: Married or same-sex civil partnership couple: No children,Asian/Asian British: Other Asian,14
2011,E09000001,One family only: Married or same-sex civil partnership couple: No children,Black/African/Caribbean/Black British: African,1
2011,E09000001,One family only: Married or same-sex civil partnership couple: No children,Black/African/Caribbean/Black British: Caribbean,0
2011,E09000001,One family only: Married or same-sex civil partnership couple: No children,Black/African/Caribbean/Black British: Other Black,0
2011,E09000001,One family only: Married or same-sex civil partnership couple: No children,Other ethnic group: Arab,2
2011,E09000001,One family only: Married or same-sex civil partnership couple: No children,Other ethnic group: Any other ethnic group,2
2011,E09000001,One family only: Married or same-sex civil partnership couple: Dependent children,White: English/Welsh/Scottish/Northern Irish/British,119
2011,E09000001,One family only: Married or same-sex civil partnership couple: Dependent children,White: Irish,6
2011,E09000001,One family only: Married or same-sex civil partnership couple: Dependent children,White: Gypsy or Irish Traveller,0
2011,E09000001,One family only: Married or same-sex civil partnership couple: Dependent children,White: Other White,44
2011,E09000001,One family only: Married or same-sex civil partnership couple: Dependent children,Mixed/multiple ethnic group: White and Black Caribbean,0
2011,E09000001,One family only: Married or same-sex civil partnership couple: Dependent children,Mixed/multiple ethnic group: White and Black African,2
2011,E09000001,One family only: Married or same-sex civil partnership couple: Dependent children,Mixed/multiple ethnic group: White and Asian,0
2011,E09000001,One family only: Married or same-sex civil partnership couple: Dependent children,Mixed/multiple ethnic group: Other Mixed,8
2011,E09000001,One family only: Married or same-sex civil partnership couple: Dependent children,Asian/Asian British: Indian,10
2011,E09000001,One family only: Married or same-sex civil partnership couple: Dependent children,Asian/Asian British: Pakistani,0
2011,E09000001,One family only: Married or same-sex civil partnership couple: Dependent children,Asian/Asian British: Bangladeshi,21
2011,E09000001,One family only: Married or same-sex civil partnership couple: Dependent children,Asian/Asian British: Chinese,9
2011,E09000001,One family only: Married or same-sex civil partnership couple: Dependent children,Asian/Asian British: Other Asian,9
2011,E09000001,One family only: Married or same-sex civil partnership couple: Dependent children,Black/African/Caribbean/Black British: African,5
2011,E09000001,One family only: Married or same-sex civil partnership couple: Dependent children,Black/African/Caribbean/Black British: Caribbean,1
2011,E09000001,One family only: Married or same-sex civil partnership couple: Dependent children,Black/African/Caribbean/Black British: Other Black,0
2011,E09000001,One family only: Married or same-sex civil partnership couple: Dependent children,Other ethnic group: Arab,5
2011,E09000001,One family only: Married or same-sex civil partnership couple: Dependent children,Other ethnic group: Any other ethnic group,4
2011,E09000001,One family only: Married or same-sex civil partnership couple: All children non-dependent,White: English/Welsh/Scottish/Northern Irish/British,39
2011,E09000001,One family only: Married or same-sex civil partnership couple: All children non-dependent,White: Irish,1
2011,E09000001,One family only: Married or same-sex civil partnership couple: All children non-dependent,White: Gypsy or Irish Traveller,0
2011,E09000001,One family only: Married or same-sex civil partnership couple: All children non-dependent,White: Other White,5
2011,E09000001,One family only: Married or same-sex civil partnership couple: All children non-dependent,Mixed/multiple ethnic group: White and Black Caribbean,0
2011,E09000001,One family only: Married or same-sex civil partnership couple: All children non-dependent,Mixed/multiple ethnic group: White and Black African,1
2011,E09000001,One family only: Married or same-sex civil partnership couple: All children non-dependent,Mixed/multiple ethnic group: White and Asian,0
2011,E09000001,One family only: Married or same-sex civil partnership couple: All children non-dependent,Mixed/multiple ethnic group: Other Mixed,0
2011,E09000001,One family only: Married or same-sex civil partnership couple: All children non-dependent,Asian/Asian British: Indian,3
2011,E09000001,One family only: Married or same-sex civil partnership couple: All children non-dependent,Asian/Asian British: Pakistani,0
2011,E09000001,One family only: Married or same-sex civil partnership couple: All children non-dependent,Asian/Asian British: Bangladeshi,6
2011,E09000001,One family only: Married or same-sex civil partnership couple: All children non-dependent,Asian/Asian British: Chinese,0
2011,E09000001,One family only: Married or same-sex civil partnership couple: All children non-dependent,Asian/Asian British: Other Asian,0
2011,E09000001,One family only: Married or same-sex civil partnership couple: All children non-dependent,Black/African/Caribbean/Black British: African,1
2011,E09000001,One family only: Married or same-sex civil partnership couple: All children non-dependent,Black/African/Caribbean/Black British: Caribbean,0
2011,E09000001,One family only: Married or same-sex civil partnership couple: All children non-dependent,Black/African/Caribbean/Black British: Other Black,0
2011,E09000001,One family only: Married or same-sex civil partnership couple: All children non-dependent,Other ethnic group: Arab,1
2011,E09000001,One family only: Married or same-sex civil partnership couple: All children non-dependent,Other ethnic group: Any other ethnic group,1
2011,E09000001,One family only: Cohabiting couple: No children,White: English/Welsh/Scottish/Northern Irish/British,191
2011,E09000001,One family only: Cohabiting couple: No children,White: Irish,11
2011,E09000001,One family only: Cohabiting couple: No children,White: Gypsy or Irish Traveller,0
2011,E09000001,One family only: Cohabiting couple: No children,White: Other White,107
2011,E09000001,One family only: Cohabiting couple: No children,Mixed/multiple ethnic group: White and Black Caribbean,0
2011,E09000001,One family only: Cohabiting couple: No children,Mixed/multiple ethnic group: White and Black African,0
2011,E09000001,One family only: Cohabiting couple: No children,Mixed/multiple ethnic group: White and Asian,4
2011,E09000001,One family only: Cohabiting couple: No children,Mixed/multiple ethnic group: Other Mixed,5
2011,E09000001,One family only: Cohabiting couple: No children,Asian/Asian British: Indian,6
2011,E09000001,One family only: Cohabiting couple: No children,Asian/Asian British: Pakistani,0
2011,E09000001,One family only: Cohabiting couple: No children,Asian/Asian British: Bangladeshi,0
2011,E09000001,One family only: Cohabiting couple: No children,Asian/Asian British: Chinese,13
2011,E09000001,One family only: Cohabiting couple: No children,Asian/Asian British: Other Asian,6
2011,E09000001,One family only: Cohabiting couple: No children,Black/African/Caribbean/Black British: African,0
2011,E09000001,One family only: Cohabiting couple: No children,Black/African/Caribbean/Black British: Caribbean,1
2011,E09000001,One family only: Cohabiting couple: No children,Black/African/Caribbean/Black British: Other Black,0
2011,E09000001,One family only: Cohabiting couple: No children,Other ethnic group: Arab,1
2011,E09000001,One family only: Cohabiting couple: No children,Other ethnic group: Any other ethnic group,6
2011,E09000001,One family only: Cohabiting couple: Dependent children,White: English/Welsh/Scottish/Northern Irish/British,36
2011,E09000001,One family only: Cohabiting couple: Dependent children,White: Irish,1
2011,E09000001,One family only: Cohabiting couple: Dependent children,White: Gypsy or Irish Traveller,0
2011,E09000001,One family only: Cohabiting couple: Dependent children,White: Other White,15
2011,E09000001,One family only: Cohabiting couple: Dependent children,Mixed/multiple ethnic group: White and Black Caribbean,0
2011,E09000001,One family only: Cohabiting couple: Dependent children,Mixed/multiple ethnic group: White and Black African,0
2011,E09000001,One family only: Cohabiting couple: Dependent children,Mixed/multiple ethnic group: White and Asian,0
2011,E09000001,One family only: Cohabiting couple: Dependent children,Mixed/multiple ethnic group: Other Mixed,3
2011,E09000001,One family only: Cohabiting couple: Dependent children,Asian/Asian British: Indian,0
2011,E09000001,One family only: Cohabiting couple: Dependent children,Asian/Asian British: Pakistani,0
2011,E09000001,One family only: Cohabiting couple: Dependent children,Asian/Asian British: Bangladeshi,0
2011,E09000001,One family only: Cohabiting couple: Dependent children,Asian/Asian British: Chinese,1
2011,E09000001,One family only: Cohabiting couple: Dependent children,Asian/Asian British: Other Asian,1
2011,E09000001,One family only: Cohabiting couple: Dependent children,Black/African/Caribbean/Black British: African,1
