date,geography_code,c_dpcfamuk11_name,c_fmtfamuk11_name,obs_value
2011,E09000013,Two dependent children in family; youngest aged 5 to 9,Couple family: Married or same-sex civil partnership: Step-family,25
2011,E09000013,Two dependent children in family; youngest aged 5 to 9,Couple family: Cohabiting: No children or non step-family (all children belong to both members of the couple),99
2011,E09000013,Two dependent children in family; youngest aged 5 to 9,Couple family: Cohabiting: Step-family,27
2011,E09000013,Two dependent children in family; youngest aged 5 to 9,Lone parent family: Male parent,26
2011,E09000013,Two dependent children in family; youngest aged 5 to 9,Lone parent family: Female parent,475
2011,E09000013,Two dependent children in family; youngest aged 10 to 15,Couple family: Married or same-sex civil partnership: No children or non step-family (all children belong to both members of the couple),771
2011,E09000013,Two dependent children in family; youngest aged 10 to 15,Couple family: Married or same-sex civil partnership: Step-family,37
2011,E09000013,Two dependent children in family; youngest aged 10 to 15,Couple family: Cohabiting: No children or non step-family (all children belong to both members of the couple),67
2011,E09000013,Two dependent children in family; youngest aged 10 to 15,Couple family: Cohabiting: Step-family,9
2011,E09000013,Two dependent children in family; youngest aged 10 to 15,Lone parent family: Male parent,32
2011,E09000013,Two dependent children in family; youngest aged 10 to 15,Lone parent family: Female parent,509
2011,E09000013,Two dependent children in family; youngest aged 16 to 18,Couple family: Married or same-sex civil partnership: No children or non step-family (all children belong to both members of the couple),60
2011,E09000013,Two dependent children in family; youngest aged 16 to 18,Couple family: Married or same-sex civil partnership: Step-family,5
2011,E09000013,Two dependent children in family; youngest aged 16 to 18,Couple family: Cohabiting: No children or non step-family (all children belong to both members of the couple),4
2011,E09000013,Two dependent children in family; youngest aged 16 to 18,Couple family: Cohabiting: Step-family,0
2011,E09000013,Two dependent children in family; youngest aged 16 to 18,Lone parent family: Male parent,3
2011,E09000013,Two dependent children in family; youngest aged 16 to 18,Lone parent family: Female parent,75
2011,E09000013,Three or more dependent children in family; youngest aged 0 to 4,Couple family: Married or same-sex civil partnership: No children or non step-family (all children belong to both members of the couple),1134
2011,E09000013,Three or more dependent children in family; youngest aged 0 to 4,Couple family: Married or same-sex civil partnership: Step-family,71
2011,E09000013,Three or more dependent children in family; youngest aged 0 to 4,Couple family: Cohabiting: No children or non step-family (all children belong to both members of the couple),89
2011,E09000013,Three or more dependent children in family; youngest aged 0 to 4,Couple family: Cohabiting: Step-family,28
2011,E09000013,Three or more dependent children in family; youngest aged 0 to 4,Lone parent family: Male parent,14
2011,E09000013,Three or more dependent children in family; youngest aged 0 to 4,Lone parent family: Female parent,557
2011,E09000013,Three or more dependent children in family; youngest aged 5 to 9,Couple family: Married or same-sex civil partnership: No children or non step-family (all children belong to both members of the couple),558
2011,E09000013,Three or more dependent children in family; youngest aged 5 to 9,Couple family: Married or same-sex civil partnership: Step-family,27
2011,E09000013,Three or more dependent children in family; youngest aged 5 to 9,Couple family: Cohabiting: No children or non step-family (all children belong to both members of the couple),35
2011,E09000013,Three or more dependent children in family; youngest aged 5 to 9,Couple family: Cohabiting: Step-family,10
2011,E09000013,Three or more dependent children in family; youngest aged 5 to 9,Lone parent family: Male parent,19
2011,E09000013,Three or more dependent children in family; youngest aged 5 to 9,Lone parent family: Female parent,314
2011,E09000013,Three or more dependent children in family; youngest aged 10 to 15,Couple family: Married or same-sex civil partnership: No children or non step-family (all children belong to both members of the couple),213
2011,E09000013,Three or more dependent children in family; youngest aged 10 to 15,Couple family: Married or same-sex civil partnership: Step-family,7
2011,E09000013,Three or more dependent children in family; youngest aged 10 to 15,Couple family: Cohabiting: No children or non step-family (all children belong to both members of the couple),8
2011,E09000013,Three or more dependent children in family; youngest aged 10 to 15,Couple family: Cohabiting: Step-family,1
2011,E09000013,Three or more dependent children in family; youngest aged 10 to 15,Lone parent family: Male parent,9
2011,E09000013,Three or more dependent children in family; youngest aged 10 to 15,Lone parent family: Female parent,173
2011,E09000013,Three or more dependent children in family; youngest aged 16 to 18,Couple family: Married or same-sex civil partnership: No children or non step-family (all children belong to both members of the couple),4
2011,E09000013,Three or more dependent children in family; youngest aged 16 to 18,Couple family: Married or same-sex civil partnership: Step-family,0
2011,E09000013,Three or more dependent children in family; youngest aged 16 to 18,Couple family: Cohabiting: No children or non step-family (all children belong to both members of the couple),0
2011,E09000013,Three or more dependent children in family; youngest aged 16 to 18,Couple family: Cohabiting: Step-family,0
2011,E09000013,Three or more dependent children in family; youngest aged 16 to 18,Lone parent family: Male parent,0
2011,E09000013,Three or more dependent children in family; youngest aged 16 to 18,Lone parent family: Female parent,1
2011,E09000014,Families with no dependent children,Couple family: Married or same-sex civil partnership: No children or non step-family (all children belong to both members of the couple),15292
2011,E09000014,Families with no dependent children,Couple family: Married or same-sex civil partnership: Step-family,353
2011,E09000014,Families with no dependent children,Couple family: Cohabiting: No children or non step-family (all children belong to both members of the couple),9081
2011,E09000014,Families with no dependent children,Couple family: Cohabiting: Step-family,93
2011,E09000014,Families with no dependent children,Lone parent family: Male parent,922
2011,E09000014,Families with no dependent children,Lone parent family: Female parent,4775
2011,E09000014,One dependent child in family aged 0 to 4,Couple family: Married or same-sex civil partnership: No children or non step-family (all children belong to both members of the couple),2876
