date,geography_code,c_hhchuk11_name,relpuk11_hrppuk11_name,obs_value
2011,E09000013,One family only: Married or same-sex civil partnership couple: Dependent children,Muslim,1370
2011,E09000013,One family only: Married or same-sex civil partnership couple: Dependent children,Sikh,24
2011,E09000013,One family only: Married or same-sex civil partnership couple: Dependent children,Other religion,26
2011,E09000013,One family only: Married or same-sex civil partnership couple: Dependent children,No religion,1570
2011,E09000013,One family only: Married or same-sex civil partnership couple: Dependent children,Religion not stated,545
2011,E09000013,One family only: Married or same-sex civil partnership couple: All children non-dependent,Christian,1217
2011,E09000013,One family only: Married or same-sex civil partnership couple: All children non-dependent,Buddhist,21
2011,E09000013,One family only: Married or same-sex civil partnership couple: All children non-dependent,Hindu,60
2011,E09000013,One family only: Married or same-sex civil partnership couple: All children non-dependent,Jewish,10
2011,E09000013,One family only: Married or same-sex civil partnership couple: All children non-dependent,Muslim,206
2011,E09000013,One family only: Married or same-sex civil partnership couple: All children non-dependent,Sikh,6
2011,E09000013,One family only: Married or same-sex civil partnership couple: All children non-dependent,Other religion,7
2011,E09000013,One family only: Married or same-sex civil partnership couple: All children non-dependent,No religion,260
2011,E09000013,One family only: Married or same-sex civil partnership couple: All children non-dependent,Religion not stated,159
2011,E09000013,One family only: Cohabiting couple: No children,Christian,2737
2011,E09000013,One family only: Cohabiting couple: No children,Buddhist,49
2011,E09000013,One family only: Cohabiting couple: No children,Hindu,14
2011,E09000013,One family only: Cohabiting couple: No children,Jewish,56
2011,E09000013,One family only: Cohabiting couple: No children,Muslim,94
2011,E09000013,One family only: Cohabiting couple: No children,Sikh,11
2011,E09000013,One family only: Cohabiting couple: No children,Other religion,28
2011,E09000013,One family only: Cohabiting couple: No children,No religion,2403
2011,E09000013,One family only: Cohabiting couple: No children,Religion not stated,446
2011,E09000013,One family only: Cohabiting couple: Dependent children,Christian,704
2011,E09000013,One family only: Cohabiting couple: Dependent children,Buddhist,7
2011,E09000013,One family only: Cohabiting couple: Dependent children,Hindu,6
2011,E09000013,One family only: Cohabiting couple: Dependent children,Jewish,4
2011,E09000013,One family only: Cohabiting couple: Dependent children,Muslim,87
2011,E09000013,One family only: Cohabiting couple: Dependent children,Sikh,0
2011,E09000013,One family only: Cohabiting couple: Dependent children,Other religion,6
2011,E09000013,One family only: Cohabiting couple: Dependent children,No religion,459
2011,E09000013,One family only: Cohabiting couple: Dependent children,Religion not stated,108
2011,E09000013,One family only: Cohabiting couple: All children non-dependent,Christian,137
2011,E09000013,One family only: Cohabiting couple: All children non-dependent,Buddhist,3
2011,E09000013,One family only: Cohabiting couple: All children non-dependent,Hindu,1
2011,E09000013,One family only: Cohabiting couple: All children non-dependent,Jewish,1
2011,E09000013,One family only: Cohabiting couple: All children non-dependent,Muslim,7
2011,E09000013,One family only: Cohabiting couple: All children non-dependent,Sikh,1
2011,E09000013,One family only: Cohabiting couple: All children non-dependent,Other religion,0
2011,E09000013,One family only: Cohabiting couple: All children non-dependent,No religion,49
2011,E09000013,One family only: Cohabiting couple: All children non-dependent,Religion not stated,15
2011,E09000013,One family only: Lone parent: Dependent children,Christian,3313
2011,E09000013,One family only: Lone parent: Dependent children,Buddhist,59
2011,E09000013,One family only: Lone parent: Dependent children,Hindu,26
2011,E09000013,One family only: Lone parent: Dependent children,Jewish,12
2011,E09000013,One family only: Lone parent: Dependent children,Muslim,1007
2011,E09000013,One family only: Lone parent: Dependent children,Sikh,7
2011,E09000013,One family only: Lone parent: Dependent children,Other religion,35
2011,E09000013,One family only: Lone parent: Dependent children,No religion,909
2011,E09000013,One family only: Lone parent: Dependent children,Religion not stated,423
2011,E09000013,One family only: Lone parent: All children non-dependent,Christian,2054
2011,E09000013,One family only: Lone parent: All children non-dependent,Buddhist,39
2011,E09000013,One family only: Lone parent: All children non-dependent,Hindu,32
2011,E09000013,One family only: Lone parent: All children non-dependent,Jewish,10
2011,E09000013,One family only: Lone parent: All children non-dependent,Muslim,255
2011,E09000013,One family only: Lone parent: All children non-dependent,Sikh,7
2011,E09000013,One family only: Lone parent: All children non-dependent,Other religion,19
2011,E09000013,One family only: Lone parent: All children non-dependent,No religion,404
2011,E09000013,One family only: Lone parent: All children non-dependent,Religion not stated,307
2011,E09000013,Other household types: With dependent children,Christian,1394
2011,E09000013,Other household types: With dependent children,Buddhist,23
2011,E09000013,Other household types: With dependent children,Hindu,39
2011,E09000013,Other household types: With dependent children,Jewish,16
2011,E09000013,Other household types: With dependent children,Muslim,391
2011,E09000013,Other household types: With dependent children,Sikh,6
2011,E09000013,Other household types: With dependent children,Other religion,11
2011,E09000013,Other household types: With dependent children,No religion,354
2011,E09000013,Other household types: With dependent children,Religion not stated,145
2011,E09000013,Other household types: All full-time students,Christian,359
2011,E09000013,Other household types: All full-time students,Buddhist,59
2011,E09000013,Other household types: All full-time students,Hindu,71
2011,E09000013,Other household types: All full-time students,Jewish,5
2011,E09000013,Other household types: All full-time students,Muslim,67
2011,E09000013,Other household types: All full-time students,Sikh,11
2011,E09000013,Other household types: All full-time students,Other religion,13
2011,E09000013,Other household types: All full-time students,No religion,506
2011,E09000013,Other household types: All full-time students,Religion not stated,75
2011,E09000013,Other household types: All aged 65 and over,Christian,148
2011,E09000013,Other household types: All aged 65 and over,Buddhist,1
2011,E09000013,Other household types: All aged 65 and over,Hindu,3
2011,E09000013,Other household types: All aged 65 and over,Jewish,2
2011,E09000013,Other household types: All aged 65 and over,Muslim,9
2011,E09000013,Other household types: All aged 65 and over,Sikh,0
2011,E09000013,Other household types: All aged 65 and over,Other religion,2
2011,E09000013,Other household types: All aged 65 and over,No religion,23
2011,E09000013,Other household types: All aged 65 and over,Religion not stated,37
2011,E09000013,Other household types: Other,Christian,6047
2011,E09000013,Other household types: Other,Buddhist,139
2011,E09000013,Other household types: Other,Hindu,132
2011,E09000013,Other household types: Other,Jewish,68
2011,E09000013,Other household types: Other,Muslim,418
2011,E09000013,Other household types: Other,Sikh,33
2011,E09000013,Other household types: Other,Other religion,47
2011,E09000013,Other household types: Other,No religion,4028
2011,E09000013,Other household types: Other,Religion not stated,880
2011,E09000014,One person household: Aged 65 and over,Christian,5328
2011,E09000014,One person household: Aged 65 and over,Buddhist,38
2011,E09000014,One person household: Aged 65 and over,Hindu,123
2011,E09000014,One person household: Aged 65 and over,Jewish,213
2011,E09000014,One person household: Aged 65 and over,Muslim,403
2011,E09000014,One person household: Aged 65 and over,Sikh,10
2011,E09000014,One person household: Aged 65 and over,Other religion,40
2011,E09000014,One person household: Aged 65 and over,No religion,992
2011,E09000014,One person household: Aged 65 and over,Religion not stated,827
2011,E09000014,One person household: Other,Christian,10469
2011,E09000014,One person household: Other,Buddhist,343
2011,E09000014,One person household: Other,Hindu,253
2011,E09000014,One person household: Other,Jewish,421
2011,E09000014,One person household: Other,Muslim,2084
2011,E09000014,One person household: Other,Sikh,50
2011,E09000014,One person household: Other,Other religion,226
2011,E09000014,One person household: Other,No religion,8049
2011,E09000014,One person household: Other,Religion not stated,2655
2011,E09000014,One family only: All aged 65 and over,Christian,1569
