date,geography_code,c_hlqpuk11_name,dpcfamuk11_dpcefamuk11_name,c_sex_name,c_hours_name,obs_value
2011,E41000296,Apprenticeship,All children in family non-dependent,Males,Full-time: 31 or more hours worked,156
2011,E41000296,Apprenticeship,All children in family non-dependent,Females,Part-time: 30 hours or less worked,10
2011,E41000296,Apprenticeship,All children in family non-dependent,Females,Full-time: 31 or more hours worked,21
2011,E41000296,Level 3 qualifications,One dependent child in family,Males,Part-time: 30 hours or less worked,105
2011,E41000296,Level 3 qualifications,One dependent child in family,Males,Full-time: 31 or more hours worked,630
2011,E41000296,Level 3 qualifications,One dependent child in family,Females,Part-time: 30 hours or less worked,490
2011,E41000296,Level 3 qualifications,One dependent child in family,Females,Full-time: 31 or more hours worked,556
2011,E41000296,Level 3 qualifications,Two or more dependent children in family,Males,Part-time: 30 hours or less worked,209
2011,E41000296,Level 3 qualifications,Two or more dependent children in family,Males,Full-time: 31 or more hours worked,786
2011,E41000296,Level 3 qualifications,Two or more dependent children in family,Females,Part-time: 30 hours or less worked,543
2011,E41000296,Level 3 qualifications,Two or more dependent children in family,Females,Full-time: 31 or more hours worked,521
2011,E41000296,Level 3 qualifications,All children in family non-dependent,Males,Part-time: 30 hours or less worked,69
2011,E41000296,Level 3 qualifications,All children in family non-dependent,Males,Full-time: 31 or more hours worked,340
2011,E41000296,Level 3 qualifications,All children in family non-dependent,Females,Part-time: 30 hours or less worked,210
2011,E41000296,Level 3 qualifications,All children in family non-dependent,Females,Full-time: 31 or more hours worked,487
2011,E41000296,Level 4 qualifications and above,One dependent child in family,Males,Part-time: 30 hours or less worked,498
2011,E41000296,Level 4 qualifications and above,One dependent child in family,Males,Full-time: 31 or more hours worked,3438
2011,E41000296,Level 4 qualifications and above,One dependent child in family,Females,Part-time: 30 hours or less worked,1440
2011,E41000296,Level 4 qualifications and above,One dependent child in family,Females,Full-time: 31 or more hours worked,2928
2011,E41000296,Level 4 qualifications and above,Two or more dependent children in family,Males,Part-time: 30 hours or less worked,648
2011,E41000296,Level 4 qualifications and above,Two or more dependent children in family,Males,Full-time: 31 or more hours worked,4022
2011,E41000296,Level 4 qualifications and above,Two or more dependent children in family,Females,Part-time: 30 hours or less worked,1817
2011,E41000296,Level 4 qualifications and above,Two or more dependent children in family,Females,Full-time: 31 or more hours worked,2125
2011,E41000296,Level 4 qualifications and above,All children in family non-dependent,Males,Part-time: 30 hours or less worked,310
2011,E41000296,Level 4 qualifications and above,All children in family non-dependent,Males,Full-time: 31 or more hours worked,1394
2011,E41000296,Level 4 qualifications and above,All children in family non-dependent,Females,Part-time: 30 hours or less worked,664
2011,E41000296,Level 4 qualifications and above,All children in family non-dependent,Females,Full-time: 31 or more hours worked,1388
2011,E41000296,Other qualifications,One dependent child in family,Males,Part-time: 30 hours or less worked,407
2011,E41000296,Other qualifications,One dependent child in family,Males,Full-time: 31 or more hours worked,1711
2011,E41000296,Other qualifications,One dependent child in family,Females,Part-time: 30 hours or less worked,960
2011,E41000296,Other qualifications,One dependent child in family,Females,Full-time: 31 or more hours worked,812
2011,E41000296,Other qualifications,Two or more dependent children in family,Males,Part-time: 30 hours or less worked,897
2011,E41000296,Other qualifications,Two or more dependent children in family,Males,Full-time: 31 or more hours worked,1673
2011,E41000296,Other qualifications,Two or more dependent children in family,Females,Part-time: 30 hours or less worked,878
2011,E41000296,Other qualifications,Two or more dependent children in family,Females,Full-time: 31 or more hours worked,534
2011,E41000296,Other qualifications,All children in family non-dependent,Males,Part-time: 30 hours or less worked,228
2011,E41000296,Other qualifications,All children in family non-dependent,Males,Full-time: 31 or more hours worked,921
2011,E41000296,Other qualifications,All children in family non-dependent,Females,Part-time: 30 hours or less worked,462
2011,E41000296,Other qualifications,All children in family non-dependent,Females,Full-time: 31 or more hours worked,692
2011,E41000297,No qualifications,One dependent child in family,Males,Part-time: 30 hours or less worked,133
2011,E41000297,No qualifications,One dependent child in family,Males,Full-time: 31 or more hours worked,594
2011,E41000297,No qualifications,One dependent child in family,Females,Part-time: 30 hours or less worked,408
2011,E41000297,No qualifications,One dependent child in family,Females,Full-time: 31 or more hours worked,191
2011,E41000297,No qualifications,Two or more dependent children in family,Males,Part-time: 30 hours or less worked,183
2011,E41000297,No qualifications,Two or more dependent children in family,Males,Full-time: 31 or more hours worked,734
2011,E41000297,No qualifications,Two or more dependent children in family,Females,Part-time: 30 hours or less worked,367
2011,E41000297,No qualifications,Two or more dependent children in family,Females,Full-time: 31 or more hours worked,122
2011,E41000297,No qualifications,All children in family non-dependent,Males,Part-time: 30 hours or less worked,190
2011,E41000297,No qualifications,All children in family non-dependent,Males,Full-time: 31 or more hours worked,892
2011,E41000297,No qualifications,All children in family non-dependent,Females,Part-time: 30 hours or less worked,637
2011,E41000297,No qualifications,All children in family non-dependent,Females,Full-time: 31 or more hours worked,431
2011,E41000297,Level 1 qualifications,One dependent child in family,Males,Part-time: 30 hours or less worked,160
2011,E41000297,Level 1 qualifications,One dependent child in family,Males,Full-time: 31 or more hours worked,1370
2011,E41000297,Level 1 qualifications,One dependent child in family,Females,Part-time: 30 hours or less worked,1151
2011,E41000297,Level 1 qualifications,One dependent child in family,Females,Full-time: 31 or more hours worked,900
2011,E41000297,Level 1 qualifications,Two or more dependent children in family,Males,Part-time: 30 hours or less worked,178
2011,E41000297,Level 1 qualifications,Two or more dependent children in family,Males,Full-time: 31 or more hours worked,2039
2011,E41000297,Level 1 qualifications,Two or more dependent children in family,Females,Part-time: 30 hours or less worked,1636
2011,E41000297,Level 1 qualifications,Two or more dependent children in family,Females,Full-time: 31 or more hours worked,641
2011,E41000297,Level 1 qualifications,All children in family non-dependent,Males,Part-time: 30 hours or less worked,126
2011,E41000297,Level 1 qualifications,All children in family non-dependent,Males,Full-time: 31 or more hours worked,906
2011,E41000297,Level 1 qualifications,All children in family non-dependent,Females,Part-time: 30 hours or less worked,804
2011,E41000297,Level 1 qualifications,All children in family non-dependent,Females,Full-time: 31 or more hours worked,875
2011,E41000297,Level 2 qualifications,One dependent child in family,Males,Part-time: 30 hours or less worked,135
2011,E41000297,Level 2 qualifications,One dependent child in family,Males,Full-time: 31 or more hours worked,1384
2011,E41000297,Level 2 qualifications,One dependent child in family,Females,Part-time: 30 hours or less worked,1237
2011,E41000297,Level 2 qualifications,One dependent child in family,Females,Full-time: 31 or more hours worked,1063
2011,E41000297,Level 2 qualifications,Two or more dependent children in family,Males,Part-time: 30 hours or less worked,176
2011,E41000297,Level 2 qualifications,Two or more dependent children in family,Males,Full-time: 31 or more hours worked,2078
2011,E41000297,Level 2 qualifications,Two or more dependent children in family,Females,Part-time: 30 hours or less worked,1831
2011,E41000297,Level 2 qualifications,Two or more dependent children in family,Females,Full-time: 31 or more hours worked,747
2011,E41000297,Level 2 qualifications,All children in family non-dependent,Males,Part-time: 30 hours or less worked,106
2011,E41000297,Level 2 qualifications,All children in family non-dependent,Males,Full-time: 31 or more hours worked,749
2011,E41000297,Level 2 qualifications,All children in family non-dependent,Females,Part-time: 30 hours or less worked,721
2011,E41000297,Level 2 qualifications,All children in family non-dependent,Females,Full-time: 31 or more hours worked,839
2011,E41000297,Apprenticeship,One dependent child in family,Males,Part-time: 30 hours or less worked,29
2011,E41000297,Apprenticeship,One dependent child in family,Males,Full-time: 31 or more hours worked,389
2011,E41000297,Apprenticeship,One dependent child in family,Females,Part-time: 30 hours or less worked,64
2011,E41000297,Apprenticeship,One dependent child in family,Females,Full-time: 31 or more hours worked,32
2011,E41000297,Apprenticeship,Two or more dependent children in family,Males,Part-time: 30 hours or less worked,43
2011,E41000297,Apprenticeship,Two or more dependent children in family,Males,Full-time: 31 or more hours worked,523
